date,QQQ,FXE,SLV,ETHUSDT
2018-02-23 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2018-02-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-02-27 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2018-02-28 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-03-01 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-03-02 00:00:00+00:00,0.0,0.0,0.0,-0.0
2018-03-05 00:00:00+00:00,0.0,0.0,-0.0,-0.0
2018-03-06 00:00:00+00:00,0.0,0.0,0.0,-0.0
2018-03-07 00:00:00+00:00,0.0,0.0,-0.0,-0.0
2018-03-08 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2018-03-09 00:00:00+00:00,0.0,-0.0,0.0,0.0
2018-03-12 00:00:00+00:00,0.0,0.0,-0.0,-0.0
2018-03-13 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2018-03-14 00:00:00+00:00,-0.0,-0.0,0.0,-0.0
2018-03-15 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-03-16 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-03-19 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2018-03-20 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2018-03-21 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-03-22 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-03-23 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-03-26 00:00:00+00:00,0.0,0.0,0.0,-0.0
2018-03-27 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-03-28 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-03-29 00:00:00+00:00,0.0,0.0,0.0,-0.0
2018-04-02 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-04-03 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2018-04-04 00:00:00+00:00,0.0,0.0,-0.0,-0.0
2018-04-05 00:00:00+00:00,0.0,-0.0,0.0,0.0
2018-04-06 00:00:00+00:00,-0.0,0.0,-0.0,-0.0
2018-04-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-11 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-04-12 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2018-04-13 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2018-04-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-17 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2018-04-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-19 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2018-04-20 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2018-04-23 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2018-04-24 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-04-25 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2018-04-26 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2018-04-27 00:00:00+00:00,0.0,0.0,-0.0,-0.0
2018-04-30 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2018-05-01 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2018-05-02 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2018-05-03 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-05-04 00:00:00+00:00,0.0,-0.0,0.0,0.0
2018-05-07 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2018-05-08 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-05-09 00:00:00+00:00,0.0,-0.0,0.0,0.0
2018-05-10 00:00:00+00:00,0.0,0.0,0.0,-0.0
2018-05-11 00:00:00+00:00,-0.0,0.0,-0.0,-0.0
2018-05-14 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2018-05-15 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-05-16 00:00:00+00:00,0.0,-0.0,0.0,0.0
2018-05-17 00:00:00+00:00,-0.0,-0.0,0.0,-0.0
2018-05-18 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2018-05-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-05-22 00:00:00+00:00,-0.0,-0.0,0.0,-0.0
2018-05-23 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2018-05-24 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-05-25 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2018-05-29 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-05-30 00:00:00+00:00,0.0,0.0,0.0,-0.0
2018-05-31 00:00:00+00:00,-0.0,0.0,-0.0,0.0
2018-06-01 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2018-06-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-06-05 00:00:00+00:00,0.005037698780302669,0.0016907082714907376,0.0,0.05785443352439377
2018-06-06 00:00:00+00:00,0.011509321376606074,0.009622833706746192,0.0,-0.005577004520440987
2018-06-07 00:00:00+00:00,-0.016422018442423216,-0.001,0.0,-0.007534429862385084
2018-06-08 00:00:00+00:00,-4.379368419362762e-05,-0.0,0.0,-0.021574554073066878
2018-06-11 00:00:00+00:00,0.005229691293345251,0.0,0.0,-0.22395107331367062
2018-06-12 00:00:00+00:00,0.01036120144028061,-0.0,-0.0,-0.1456946627510304
2018-06-13 00:00:00+00:00,-0.00027220240771899163,0.0,0.0,-0.07127434881998776
2018-06-14 00:00:00+00:00,0.02008879614315848,-0.0,0.0,0.18416415035949382
2018-06-15 00:00:00+00:00,-0.007140565102803276,0.0,-0.0,-0.12267216195984312
2018-06-18 00:00:00+00:00,-0.001314081239812604,0.0,-0.0,0.12485152667231922
2018-06-19 00:00:00+00:00,-0.0058242051471316895,-0.0,-0.0,0.07714602898790543
2018-06-20 00:00:00+00:00,0.014045740656175454,0.0,-0.0,-0.005660895706994929
2018-06-21 00:00:00+00:00,-0.01753542624400053,0.0,0.0,-0.03859374292690867
2018-06-22 00:00:00+00:00,-0.004597266788536248,0.0,0.0,-0.24376358021004343
2018-06-25 00:00:00+00:00,-0.045219772834112736,0.0,-0.0,-0.014831196561378901
2018-06-26 00:00:00+00:00,0.008010745518631878,-0.0,-0.0,-0.12817268263311435
2018-06-27 00:00:00+00:00,-0.027356670475543157,-0.0,-0.0,0.05713851677842916
2018-06-28 00:00:00+00:00,0.01704453666463843,0.0,-0.0,-0.0971608133033727
2018-06-29 00:00:00+00:00,0.0052152187661516965,0.0,0.0,0.06909071061039071
2018-07-02 00:00:00+00:00,0.013240607422917971,-0.0,-0.0,0.19065480343374394
2018-07-03 00:00:00+00:00,-0.02330568588963602,0.0,0.0,-0.06075715535558048
2018-07-05 00:00:00+00:00,0.024664418560664012,0.0,0.0,0.026041954090544637
2018-07-06 00:00:00+00:00,0.030954575540863425,0.0,-0.0,-0.003
2018-07-09 00:00:00+00:00,0.017835376339390672,0.0,0.0,0.0
2018-07-10 00:00:00+00:00,0.0013088471742862312,0.0,-0.0,-0.0
2018-07-11 00:00:00+00:00,-0.01030996830464006,-0.0,-0.0,0.0
2018-07-12 00:00:00+00:00,0.034304941666997026,0.0,0.0,-0.0
2018-07-13 00:00:00+00:00,0.0015130570234594737,0.0,-0.0,0.0
2018-07-16 00:00:00+00:00,-0.004947494004197717,0.0,-0.0,0.0
2018-07-17 00:00:00+00:00,0.012007955713745666,-0.0,-0.0,0.0
2018-07-18 00:00:00+00:00,-0.003930827168386797,-0.0,-0.0,-0.0
2018-07-19 00:00:00+00:00,-0.010163074946604312,-0.0,-0.0,-0.0
2018-07-20 00:00:00+00:00,-0.0006049892146232866,0.0,0.0,-0.0
2018-07-23 00:00:00+00:00,0.006210133239555304,-0.0,-0.0,0.0
2018-07-24 00:00:00+00:00,0.008083601436266274,-0.0,0.0,0.0
2018-07-25 00:00:00+00:00,0.027794954642341805,0.0,0.0,-0.0
2018-07-26 00:00:00+00:00,-0.030461731187401943,-0.0,-0.0,-0.0
2018-07-27 00:00:00+00:00,-0.02715140342821112,0.0,0.0,0.0
2018-07-30 00:00:00+00:00,-0.028422100498841998,0.0,0.0,-0.0
2018-07-31 00:00:00+00:00,0.015146701808997775,-0.0,0.0,-0.0
2018-08-01 00:00:00+00:00,0.0074354115657638605,-0.0,-0.0,-0.0
2018-08-02 00:00:00+00:00,0.027054211380764668,-0.0,-0.0,-0.0
2018-08-03 00:00:00+00:00,0.005968648924937181,-0.0,0.0,0.0
2018-08-06 00:00:00+00:00,0.011612979453174166,-0.0,-0.0,-0.0
2018-08-07 00:00:00+00:00,0.007129411684195208,0.0,0.0,-0.0
2018-08-08 00:00:00+00:00,0.002260946605378322,0.0,0.0,-0.0
2018-08-09 00:00:00+00:00,-0.0013670183914863637,-0.0,0.0,0.0
2018-08-10 00:00:00+00:00,-0.015441368499043673,-0.0,-0.0,-0.0
2018-08-13 00:00:00+00:00,-0.002374276785491425,-0.0,-0.0,-0.0
2018-08-14 00:00:00+00:00,0.012374281678339738,-0.0,0.0,-0.0
2018-08-15 00:00:00+00:00,-0.024628525307881646,-0.0,-0.0,0.0
2018-08-16 00:00:00+00:00,0.006425384100170994,0.0,0.0,0.0
2018-08-17 00:00:00+00:00,0.0002862826353876352,0.0,0.0,0.0
2018-08-20 00:00:00+00:00,-0.001937671203188574,0.0,-0.0,-0.0
2018-08-21 00:00:00+00:00,0.00718691733918062,0.0,0.0,0.0
2018-08-22 00:00:00+00:00,0.007603183000815949,0.0,-0.0,-0.0
2018-08-23 00:00:00+00:00,-0.003030261710505489,-0.0,-0.0,0.0
2018-08-24 00:00:00+00:00,0.018424809540958795,0.0,0.0,0.0
2018-08-27 00:00:00+00:00,0.020227443606266247,0.0,0.0,0.0
2018-08-28 00:00:00+00:00,0.0027705808765815295,0.0,-0.0,0.0
2018-08-29 00:00:00+00:00,0.022917254963569975,0.0,0.0,-0.0
2018-08-30 00:00:00+00:00,-0.0036931758720410105,-0.0,-0.0,-0.0
2018-08-31 00:00:00+00:00,0.0024157470819950785,-0.0,-0.0,-0.0
2018-09-04 00:00:00+00:00,-0.0087305502485723,-0.0,-0.0,0.0
2018-09-05 00:00:00+00:00,-0.025986088456545844,0.0,0.0,-0.0
2018-09-06 00:00:00+00:00,-0.018038494193806678,-0.0,-0.0,0.0
2018-09-07 00:00:00+00:00,-0.007858563983970246,-0.0,0.0,-0.0
2018-09-10 00:00:00+00:00,0.006577601831994162,0.0,-0.0,-0.0
2018-09-11 00:00:00+00:00,0.015249266594058319,-0.0,-0.0,-0.0
2018-09-12 00:00:00+00:00,-0.006056910227791557,0.0,0.0,-0.0
2018-09-13 00:00:00+00:00,0.021201717793172568,0.0,-0.0,0.0
2018-09-14 00:00:00+00:00,-0.006010625250963875,-0.0,-0.0,-0.0
2018-09-17 00:00:00+00:00,-0.028965296924305408,0.0,0.0,-0.0
2018-09-18 00:00:00+00:00,0.016384942835939584,-0.0,0.0,0.0
2018-09-19 00:00:00+00:00,-0.0016898460318687475,0.0,0.0,0.0
2018-09-20 00:00:00+00:00,0.02195382663970333,0.0,0.0,0.0
2018-09-21 00:00:00+00:00,-0.011094104020135687,-0.0,-0.0,0.0
2018-09-24 00:00:00+00:00,0.0054032539768550155,-0.0,-0.0,-0.0
2018-09-25 00:00:00+00:00,0.0025599902629616974,0.0,0.0,-0.0
2018-09-26 00:00:00+00:00,0.0012538790715180598,-0.0,-0.0,-0.0
2018-09-27 00:00:00+00:00,0.01677244056963376,-0.0,-0.0,0.0
2018-09-28 00:00:00+00:00,-0.0005894395484794762,-0.0,0.0,-0.0
2018-10-01 00:00:00+00:00,0.003932423921796246,-0.0,-0.0,0.0
2018-10-02 00:00:00+00:00,-0.0046704222231778395,-0.0,0.0,-0.0
2018-10-03 00:00:00+00:00,0.0019940179774172503,-0.0,-0.0,-0.0
2018-10-04 00:00:00+00:00,-0.03855573241138468,-0.0,-0.0,0.0
2018-10-05 00:00:00+00:00,-0.024613267744305747,0.0,0.0,0.0
2018-10-08 00:00:00+00:00,-0.012370191221053118,-0.0,-0.0,0.0
2018-10-09 00:00:00+00:00,0.006319370536476221,0.0,0.0,-0.0
2018-10-10 00:00:00+00:00,-0.08811731751868149,0.0,-0.0,-0.0
2018-10-11 00:00:00+00:00,-0.024965124149990994,0.0,0.0,-0.0
2018-10-12 00:00:00+00:00,0.055501745175273155,-0.0,0.0,0.0
2018-10-15 00:00:00+00:00,-0.024367258086827184,0.0,0.0,0.0
2018-10-16 00:00:00+00:00,0.05802586512639261,0.0,-0.0,0.0
2018-10-17 00:00:00+00:00,0.0006314951395848028,-0.0,-0.0,-0.0
2018-10-18 00:00:00+00:00,-0.04652350679219754,-0.0,-0.0,-0.0
2018-10-19 00:00:00+00:00,-0.002006302309735775,0.0,0.0,-0.0
2018-10-22 00:00:00+00:00,0.01012939781992781,-0.0,-0.0,0.0
2018-10-23 00:00:00+00:00,-0.007519654409332688,0.0,0.0,-0.0
2018-10-24 00:00:00+00:00,-0.09169204216839125,-0.0,-0.0,-0.0
2018-10-25 00:00:00+00:00,0.06903275567211961,-0.0,-0.0,-0.0
2018-10-26 00:00:00+00:00,-0.05160319069739607,0.0,0.0,0.0
2018-10-29 00:00:00+00:00,-0.041319957917767346,-0.0,-0.0,-0.0
2018-10-30 00:00:00+00:00,0.03279990409148779,-0.0,0.0,0.0
2018-10-31 00:00:00+00:00,0.04685213470799852,-0.0,-0.0,0.0
2018-11-01 00:00:00+00:00,0.026222268349747144,0.0,0.0,0.0
2018-11-02 00:00:00+00:00,-0.03131064281906406,-0.0,0.0,0.0
2018-11-05 00:00:00+00:00,-0.005118406765409001,0.0,-0.0,0.0
2018-11-06 00:00:00+00:00,0.014993102618853981,0.0,-0.0,0.0
2018-11-07 00:00:00+00:00,0.06257619300610848,0.0,0.0,-0.0
2018-11-08 00:00:00+00:00,-0.012915868772647521,-0.0,-0.0,-0.0
2018-11-09 00:00:00+00:00,-0.03386259347141176,-0.0,-0.0,-0.0
2018-11-12 00:00:00+00:00,-0.06067624849345745,-0.0,-0.0,0.0
2018-11-13 00:00:00+00:00,0.0015236536924661864,0.0,-0.0,-0.0
2018-11-14 00:00:00+00:00,-0.015416467794768707,0.0,0.0,-0.0
2018-11-15 00:00:00+00:00,0.03482916860083805,0.0,0.0,-0.0
2018-11-16 00:00:00+00:00,-0.00717974533978274,0.0,0.0,-0.0
2018-11-19 00:00:00+00:00,-0.0651128920268699,0.0,0.0,-0.0
2018-11-20 00:00:00+00:00,-0.03594795733334424,-0.0,-0.0,-0.0
2018-11-21 00:00:00+00:00,0.015045750224789245,0.0,0.0,0.0
2018-11-23 00:00:00+00:00,-0.014624884472437838,-0.0,-0.0,-0.0
2018-11-26 00:00:00+00:00,0.046069343734272385,-0.0,-0.0,-0.0
2018-11-27 00:00:00+00:00,0.006594265785870945,-0.0,-0.0,0.0
2018-11-28 00:00:00+00:00,0.06420766394604102,0.0,0.0,0.0
2018-11-29 00:00:00+00:00,-0.006679723310547248,0.0,0.0,-0.0
2018-11-30 00:00:00+00:00,0.014352381689472704,-0.0,-0.0,-0.0
2018-12-03 00:00:00+00:00,0.0347942170326788,0.0,0.0,-0.0
2018-12-04 00:00:00+00:00,-0.07687171630752623,-0.0,0.0,0.0
2018-12-06 00:00:00+00:00,-0.001,0.0,-0.0,-0.0
2018-12-07 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-12-10 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2018-12-11 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2018-12-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-12-13 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2018-12-14 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-12-17 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-12-18 00:00:00+00:00,0.0,0.0,-0.0,0.0
2018-12-19 00:00:00+00:00,-0.0,0.0,-0.0,-0.0
2018-12-20 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-12-21 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-12-24 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-12-26 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2018-12-27 00:00:00+00:00,0.0,0.0,0.0,-0.0
2018-12-28 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-12-31 00:00:00+00:00,0.0,0.0,0.0,-0.0
2019-01-02 00:00:00+00:00,0.0,-0.0,0.0,0.0
2019-01-03 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2019-01-04 00:00:00+00:00,0.0,0.0,-0.0,0.0
2019-01-07 00:00:00+00:00,0.0,0.0,-0.0,-0.0
2019-01-08 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2019-01-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-01-10 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2019-01-11 00:00:00+00:00,-0.0,-0.0,0.0,-0.0
2019-01-14 00:00:00+00:00,-0.0,0.0,0.0,0.0
2019-01-15 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2019-01-16 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2019-01-17 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2019-01-18 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2019-01-22 00:00:00+00:00,-0.0,-0.0,0.0,-0.0
2019-01-23 00:00:00+00:00,0.0,0.0,0.0,-0.0
2019-01-24 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2019-01-25 00:00:00+00:00,0.0,0.0,0.0,-0.0
2019-01-28 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2019-01-29 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2019-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-01-31 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2019-02-01 00:00:00+00:00,-0.0,0.0,-0.0,0.0
2019-02-04 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2019-02-05 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2019-02-06 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2019-02-07 00:00:00+00:00,-0.0,-0.0,0.0,-0.0
2019-02-08 00:00:00+00:00,0.0,-0.0,0.0,0.0
2019-02-11 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2019-02-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-02-13 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2019-02-14 00:00:00+00:00,0.0,0.0,0.0,-0.0
2019-02-15 00:00:00+00:00,0.0,0.0,0.022049471987421552,0.0
