date,QQQ,FXE,SLV,ETHUSDT
2018-02-23 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2018-02-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-02-27 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2018-02-28 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-03-01 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-03-02 00:00:00+00:00,0.0,0.0,0.0,-0.0
2018-03-05 00:00:00+00:00,0.0,0.0,-0.0,-0.0
2018-03-06 00:00:00+00:00,0.0,0.0,0.0,-0.0
2018-03-07 00:00:00+00:00,0.0,0.0,-0.0,-0.0
2018-03-08 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2018-03-09 00:00:00+00:00,0.0,-0.0,0.0,0.0
2018-03-12 00:00:00+00:00,0.0,0.0,-0.0,-0.0
2018-03-13 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2018-03-14 00:00:00+00:00,-0.0,-0.0,0.0,-0.0
2018-03-15 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-03-16 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-03-19 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2018-03-20 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2018-03-21 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-03-22 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-03-23 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-03-26 00:00:00+00:00,0.0,0.0,0.0,-0.0
2018-03-27 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-03-28 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-03-29 00:00:00+00:00,0.0,0.0,0.0,-0.0
2018-04-02 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-04-03 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2018-04-04 00:00:00+00:00,0.0,0.0,-0.0,-0.0
2018-04-05 00:00:00+00:00,0.0,-0.0,0.0,0.0
2018-04-06 00:00:00+00:00,-0.0,0.0,-0.0,-0.0
2018-04-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-11 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-04-12 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2018-04-13 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2018-04-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-17 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2018-04-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-04-19 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2018-04-20 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2018-04-23 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2018-04-24 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-04-25 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2018-04-26 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2018-04-27 00:00:00+00:00,0.0,0.0,-0.0,-0.0
2018-04-30 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2018-05-01 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2018-05-02 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2018-05-03 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-05-04 00:00:00+00:00,0.0,-0.0,0.0,0.0
2018-05-07 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2018-05-08 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-05-09 00:00:00+00:00,0.0,-0.0,0.0,0.0
2018-05-10 00:00:00+00:00,0.0,0.0,0.0,-0.0
2018-05-11 00:00:00+00:00,-0.0,0.0,-0.0,-0.0
2018-05-14 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2018-05-15 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-05-16 00:00:00+00:00,0.0,-0.0,0.0,0.0
2018-05-17 00:00:00+00:00,-0.0,-0.0,0.0,-0.0
2018-05-18 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2018-05-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-05-22 00:00:00+00:00,-0.0,-0.0,0.0,-0.0
2018-05-23 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2018-05-24 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-05-25 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2018-05-29 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-05-30 00:00:00+00:00,0.0,0.0,0.0,-0.0
2018-05-31 00:00:00+00:00,-0.0,0.0,-0.0,0.0
2018-06-01 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2018-06-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-06-05 00:00:00+00:00,0.007477183091088925,0.002456697327871027,0.0,0.08670228520722557
2018-06-06 00:00:00+00:00,0.01718461698554403,0.014354885480754209,0.0,-0.00844487186002656
2018-06-07 00:00:00+00:00,-0.0247123927429999,-0.0015,0.0,-0.011381009872942705
2018-06-08 00:00:00+00:00,-0.0001450556056555208,-0.0,0.0,-0.0324411961889654
2018-06-11 00:00:00+00:00,0.007765171860652797,0.0,0.0,-0.336005975049871
2018-06-12 00:00:00+00:00,0.015462437081055835,-0.0,-0.0,-0.2186213592059107
2018-06-13 00:00:00+00:00,-0.0004876686909435668,0.0,0.0,-0.10699088830934671
2018-06-14 00:00:00+00:00,0.030053829135372644,-0.0,0.0,0.27616686045987565
2018-06-15 00:00:00+00:00,-0.010790212733569993,0.0,-0.0,-0.18408760801912977
2018-06-18 00:00:00+00:00,-0.0020504869390839853,0.0,-0.0,0.18719792492911375
2018-06-19 00:00:00+00:00,-0.008815672800062613,-0.0,-0.0,0.11563967840249308
2018-06-20 00:00:00+00:00,0.0209892459048981,0.0,-0.0,-0.008570708639857472
2018-06-21 00:00:00+00:00,-0.026382504445365874,0.0,0.0,-0.05796997946972809
2018-06-22 00:00:00+00:00,-0.006975265262169451,0.0,0.0,-0.36572473539443023
2018-06-25 00:00:00+00:00,-0.06790902433053418,0.0,-0.0,-0.02232615992143343
2018-06-26 00:00:00+00:00,0.011936753198582738,-0.0,-0.0,-0.1923383890290366
2018-06-27 00:00:00+00:00,-0.041114370792679815,-0.0,-0.0,0.08562841008827866
2018-06-28 00:00:00+00:00,0.02548743991759257,0.0,-0.0,-0.14582058503442413
2018-06-29 00:00:00+00:00,0.0077434630698624655,0.0,0.0,0.103556700836221
2018-07-02 00:00:00+00:00,0.019781546055011878,-0.0,-0.0,0.28590284007125083
2018-07-03 00:00:00+00:00,-0.03503789391381911,0.0,0.0,-0.0912150981127358
2018-07-05 00:00:00+00:00,0.03691726276163094,0.0,0.0,0.038983566056451875
2018-07-06 00:00:00+00:00,0.04635249823193006,0.0,-0.0,-0.0045000000000000005
2018-07-09 00:00:00+00:00,0.02667369942972093,0.0,0.0,0.0
2018-07-10 00:00:00+00:00,0.0018839056820642674,0.0,-0.0,-0.0
2018-07-11 00:00:00+00:00,-0.01554431753632517,-0.0,-0.0,0.0
2018-07-12 00:00:00+00:00,0.05137804742113045,0.0,0.0,-0.0
2018-07-13 00:00:00+00:00,0.002190220455824131,0.0,-0.0,0.0
2018-07-16 00:00:00+00:00,-0.007500606085661655,0.0,-0.0,0.0
2018-07-17 00:00:00+00:00,0.01793256849125342,-0.0,-0.0,0.0
2018-07-18 00:00:00+00:00,-0.005975605831945275,-0.0,-0.0,-0.0
2018-07-19 00:00:00+00:00,-0.015323977499271547,-0.0,-0.0,-0.0
2018-07-20 00:00:00+00:00,-0.0009868489013000093,0.0,0.0,-0.0
2018-07-23 00:00:00+00:00,0.009235834779967877,-0.0,-0.0,0.0
2018-07-24 00:00:00+00:00,0.012046037075034332,-0.0,0.0,0.0
2018-07-25 00:00:00+00:00,0.04161306688414763,0.0,0.0,-0.0
2018-07-26 00:00:00+00:00,-0.045771961860467995,-0.0,-0.0,-0.0
2018-07-27 00:00:00+00:00,-0.04080647022168176,0.0,0.0,0.0
2018-07-30 00:00:00+00:00,-0.04271251582762808,0.0,0.0,-0.0
2018-07-31 00:00:00+00:00,0.022640687634131584,-0.0,0.0,-0.0
2018-08-01 00:00:00+00:00,0.011073752269280712,-0.0,-0.0,-0.0
2018-08-02 00:00:00+00:00,0.04050195199178192,-0.0,-0.0,-0.0
2018-08-03 00:00:00+00:00,0.008873608308040692,-0.0,0.0,0.0
2018-08-06 00:00:00+00:00,0.01734010410039617,-0.0,-0.0,-0.0
2018-08-07 00:00:00+00:00,0.010614752446927733,0.0,0.0,-0.0
2018-08-08 00:00:00+00:00,0.003312054828702403,0.0,0.0,-0.0
2018-08-09 00:00:00+00:00,-0.002129892666594625,-0.0,0.0,0.0
2018-08-10 00:00:00+00:00,-0.02324141782793059,-0.0,-0.0,-0.0
2018-08-13 00:00:00+00:00,-0.0036407802576022175,-0.0,-0.0,-0.0
2018-08-14 00:00:00+00:00,0.018482057438144527,-0.0,0.0,-0.0
2018-08-15 00:00:00+00:00,-0.03702215304118755,-0.0,-0.0,0.0
2018-08-16 00:00:00+00:00,0.009558711070891412,0.0,0.0,0.0
2018-08-17 00:00:00+00:00,0.00035005887371637344,0.0,0.0,0.0
2018-08-20 00:00:00+00:00,-0.0029858718841479404,0.0,-0.0,-0.0
2018-08-21 00:00:00+00:00,0.010701010929405851,0.0,0.0,0.0
2018-08-22 00:00:00+00:00,0.011325409421858845,0.0,-0.0,-0.0
2018-08-23 00:00:00+00:00,-0.004624757645123313,-0.0,-0.0,0.0
2018-08-24 00:00:00+00:00,0.027557849232073117,0.0,0.0,0.0
2018-08-27 00:00:00+00:00,0.030261800330034293,0.0,0.0,0.0
2018-08-28 00:00:00+00:00,0.004076506235507215,0.0,-0.0,0.0
2018-08-29 00:00:00+00:00,0.03429651736598988,0.0,0.0,-0.0
2018-08-30 00:00:00+00:00,-0.005619128887426595,-0.0,-0.0,-0.0
2018-08-31 00:00:00+00:00,0.003544255543627538,-0.0,-0.0,-0.0
2018-09-04 00:00:00+00:00,-0.01317519045222353,-0.0,-0.0,0.0
2018-09-05 00:00:00+00:00,-0.039058497764183846,0.0,0.0,-0.0
2018-09-06 00:00:00+00:00,-0.027137106370075093,-0.0,-0.0,0.0
2018-09-07 00:00:00+00:00,-0.011867211055320449,-0.0,0.0,-0.0
2018-09-10 00:00:00+00:00,0.009787037668626163,0.0,-0.0,-0.0
2018-09-11 00:00:00+00:00,0.0227945348117224,-0.0,-0.0,-0.0
2018-09-12 00:00:00+00:00,-0.009164730421052415,0.0,0.0,-0.0
2018-09-13 00:00:00+00:00,0.03172321161039377,0.0,-0.0,0.0
2018-09-14 00:00:00+00:00,-0.009095302955810892,-0.0,-0.0,-0.0
2018-09-17 00:00:00+00:00,-0.04352731046582319,0.0,0.0,-0.0
2018-09-18 00:00:00+00:00,0.0244980491745443,-0.0,0.0,0.0
2018-09-19 00:00:00+00:00,-0.0026141341271682006,0.0,0.0,0.0
2018-09-20 00:00:00+00:00,0.03285137488018992,0.0,0.0,0.0
2018-09-21 00:00:00+00:00,-0.01672052110956861,-0.0,-0.0,0.0
2018-09-24 00:00:00+00:00,0.008025515885917444,-0.0,-0.0,-0.0
2018-09-25 00:00:00+00:00,0.0037606203150774664,0.0,0.0,-0.0
2018-09-26 00:00:00+00:00,0.0018014535279120103,-0.0,-0.0,-0.0
2018-09-27 00:00:00+00:00,0.025079295775085563,-0.0,-0.0,0.0
2018-09-28 00:00:00+00:00,-0.0009635244020842937,-0.0,0.0,-0.0
2018-10-01 00:00:00+00:00,0.00581927080332929,-0.0,-0.0,0.0
2018-10-02 00:00:00+00:00,-0.0070849984141318385,-0.0,0.0,-0.0
2018-10-03 00:00:00+00:00,0.0029116618867607957,-0.0,-0.0,-0.0
2018-10-04 00:00:00+00:00,-0.0579129636964421,-0.0,-0.0,0.0
2018-10-05 00:00:00+00:00,-0.0369992666958237,0.0,0.0,0.0
2018-10-08 00:00:00+00:00,-0.018634651910944756,-0.0,-0.0,0.0
2018-10-09 00:00:00+00:00,0.009399690725349252,0.0,0.0,-0.0
2018-10-10 00:00:00+00:00,-0.1322553413573873,0.0,-0.0,-0.0
2018-10-11 00:00:00+00:00,-0.03752705130435157,0.0,0.0,-0.0
2018-10-12 00:00:00+00:00,0.08317325268354465,-0.0,0.0,0.0
2018-10-15 00:00:00+00:00,-0.036630252209605856,0.0,0.0,0.0
2018-10-16 00:00:00+00:00,0.08695943261022383,0.0,-0.0,0.0
2018-10-17 00:00:00+00:00,0.0008678776300121249,-0.0,-0.0,-0.0
2018-10-18 00:00:00+00:00,-0.06986462526766139,-0.0,-0.0,-0.0
2018-10-19 00:00:00+00:00,-0.003088818543968742,0.0,0.0,-0.0
2018-10-22 00:00:00+00:00,0.015114731650526635,-0.0,-0.0,0.0
2018-10-23 00:00:00+00:00,-0.011358846693364111,0.0,0.0,-0.0
2018-10-24 00:00:00+00:00,-0.13761742833195195,-0.0,-0.0,-0.0
2018-10-25 00:00:00+00:00,0.10346976842881435,-0.0,-0.0,-0.0
2018-10-26 00:00:00+00:00,-0.07748415112545919,0.0,0.0,0.0
2018-10-29 00:00:00+00:00,-0.062059301956016104,-0.0,-0.0,-0.0
2018-10-30 00:00:00+00:00,0.049120491057866596,-0.0,0.0,0.0
2018-10-31 00:00:00+00:00,0.0701988369826327,-0.0,-0.0,0.0
2018-11-01 00:00:00+00:00,0.039254037445255636,0.0,0.0,0.0
2018-11-02 00:00:00+00:00,-0.047045329307961174,-0.0,0.0,0.0
2018-11-05 00:00:00+00:00,-0.00775697522747858,0.0,-0.0,0.0
2018-11-06 00:00:00+00:00,0.022410288848915893,0.0,-0.0,0.0
2018-11-07 00:00:00+00:00,0.09378492442979765,0.0,0.0,-0.0
2018-11-08 00:00:00+00:00,-0.01945316823833636,-0.0,-0.0,-0.0
2018-11-09 00:00:00+00:00,-0.050873255286482726,-0.0,-0.0,-0.0
2018-11-12 00:00:00+00:00,-0.09109373781955125,-0.0,-0.0,0.0
2018-11-13 00:00:00+00:00,0.0022061154593342003,0.0,-0.0,-0.0
2018-11-14 00:00:00+00:00,-0.02320406677151814,0.0,0.0,-0.0
2018-11-15 00:00:00+00:00,0.052164387821891985,0.0,0.0,-0.0
2018-11-16 00:00:00+00:00,-0.010848983089039189,0.0,0.0,-0.0
2018-11-19 00:00:00+00:00,-0.09774870311966992,0.0,0.0,-0.0
2018-11-20 00:00:00+00:00,-0.05400130107938144,-0.0,-0.0,-0.0
2018-11-21 00:00:00+00:00,0.022489260257818788,0.0,0.0,0.0
2018-11-23 00:00:00+00:00,-0.022016691788021837,-0.0,-0.0,-0.0
2018-11-26 00:00:00+00:00,0.0690246505220435,-0.0,-0.0,-0.0
2018-11-27 00:00:00+00:00,0.009812033599441338,-0.0,-0.0,0.0
2018-11-28 00:00:00+00:00,0.09623213083969646,0.0,0.0,0.0
2018-11-29 00:00:00+00:00,-0.010098950045185951,0.0,0.0,-0.0
2018-11-30 00:00:00+00:00,0.021449207454843976,-0.0,-0.0,-0.0
2018-12-03 00:00:00+00:00,0.052111960469653114,0.0,0.0,-0.0
2018-12-04 00:00:00+00:00,-0.11538693954065442,-0.0,0.0,0.0
2018-12-06 00:00:00+00:00,-0.0015,0.0,-0.0,-0.0
2018-12-07 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-12-10 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2018-12-11 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2018-12-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-12-13 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2018-12-14 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-12-17 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-12-18 00:00:00+00:00,0.0,0.0,-0.0,0.0
2018-12-19 00:00:00+00:00,-0.0,0.0,-0.0,-0.0
2018-12-20 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-12-21 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2018-12-24 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-12-26 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2018-12-27 00:00:00+00:00,0.0,0.0,0.0,-0.0
2018-12-28 00:00:00+00:00,-0.0,0.0,0.0,0.0
2018-12-31 00:00:00+00:00,0.0,0.0,0.0,-0.0
2019-01-02 00:00:00+00:00,0.0,-0.0,0.0,0.0
2019-01-03 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2019-01-04 00:00:00+00:00,0.0,0.0,-0.0,0.0
2019-01-07 00:00:00+00:00,0.0,0.0,-0.0,-0.0
2019-01-08 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2019-01-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-01-10 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2019-01-11 00:00:00+00:00,-0.0,-0.0,0.0,-0.0
2019-01-14 00:00:00+00:00,-0.0,0.0,0.0,0.0
2019-01-15 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2019-01-16 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2019-01-17 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2019-01-18 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2019-01-22 00:00:00+00:00,-0.0,-0.0,0.0,-0.0
2019-01-23 00:00:00+00:00,0.0,0.0,0.0,-0.0
2019-01-24 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2019-01-25 00:00:00+00:00,0.0,0.0,0.0,-0.0
2019-01-28 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2019-01-29 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2019-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-01-31 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2019-02-01 00:00:00+00:00,-0.0,0.0,-0.0,0.0
2019-02-04 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2019-02-05 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2019-02-06 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2019-02-07 00:00:00+00:00,-0.0,-0.0,0.0,-0.0
2019-02-08 00:00:00+00:00,0.0,-0.0,0.0,0.0
2019-02-11 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2019-02-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-02-13 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2019-02-14 00:00:00+00:00,0.0,0.0,0.0,-0.0
2019-02-15 00:00:00+00:00,0.0,0.0,0.03299484290176725,0.0
