date,EWA,EWC,EWG,EWH,EWJ,EWS,EWU,EWW,EWQ,EWP
1996-04-11 13:30:00+00:00,3.038687229156494,4.42919921875,6.569159984588623,5.245907783508301,39.89012145996094,8.823124885559082,8.023630142211914,5.418632984161377,5.449036598205566,4.616032600402832
1996-04-12 13:30:00+00:00,3.038687229156494,4.42919921875,6.569159984588623,5.245907783508301,40.04966354370117,8.867016792297363,8.023630142211914,5.73926305770874,5.474861145019531,4.657619476318359
1996-04-15 13:30:00+00:00,3.1128005981445312,4.42919921875,6.569159984588623,5.270193576812744,40.2092399597168,8.867016792297363,8.103466033935547,5.835450649261475,5.474861145019531,4.657619476318359
1996-04-16 13:30:00+00:00,3.0942721366882324,4.481925964355469,6.569159984588623,5.29448127746582,40.2092399597168,8.99870777130127,8.14338493347168,5.803387641906738,5.474861145019531,4.678412914276123
1996-04-17 13:30:00+00:00,3.0942721366882324,4.534653186798096,6.538605213165283,5.221621990203857,40.04966354370117,8.95481014251709,8.14338493347168,5.963699817657471,5.371562957763672,4.678412914276123
1996-04-18 13:30:00+00:00,3.1128005981445312,4.481925964355469,6.538605213165283,5.17304801940918,40.2092399597168,8.95481014251709,8.14338493347168,6.091953277587891,5.449036598205566,4.678412914276123
1996-04-19 13:30:00+00:00,3.1128005981445312,4.534653186798096,6.569159984588623,5.1973371505737305,40.68792724609375,8.95481014251709,8.263142585754395,6.188142776489258,5.526510238647461,4.740791320800781
1996-04-22 13:30:00+00:00,3.1128005981445312,4.534653186798096,6.538605213165283,5.270193576812744,41.96440505981445,8.867016792297363,8.263142585754395,6.156078815460205,5.526510238647461,4.78237771987915
1996-04-23 13:30:00+00:00,3.149857521057129,4.534653186798096,6.538605213165283,5.1973371505737305,41.645286560058594,8.779228210449219,8.263142585754395,6.091953277587891,5.526510238647461,4.761582851409912
1996-04-24 13:30:00+00:00,3.168386459350586,4.534653186798096,6.4774980545043945,5.1973371505737305,42.12397003173828,8.735328674316406,8.183304786682129,6.059889793395996,5.5523362159729,4.80316686630249
1996-04-25 13:30:00+00:00,3.168386459350586,4.534653186798096,6.44694185256958,5.1487627029418945,41.96440505981445,8.691437721252441,8.183304786682129,5.995765209197998,5.500686168670654,4.80316686630249
1996-04-26 13:30:00+00:00,3.205442190170288,4.5610175132751465,6.4774980545043945,5.17304801940918,42.12397003173828,8.823124885559082,8.183304786682129,6.027827739715576,5.5523362159729,4.78237771987915
1996-04-29 13:30:00+00:00,3.1869142055511475,4.587382793426514,6.416388511657715,5.17304801940918,41.804840087890625,8.867016792297363,8.14338493347168,5.899574279785156,5.5523362159729,4.865549087524414
1996-04-30 13:30:00+00:00,3.168386459350586,4.5610175132751465,6.294170379638672,5.29448127746582,41.96440505981445,8.910913467407227,8.103466033935547,5.931636810302734,5.526510238647461,4.761582851409912
1996-05-01 13:30:00+00:00,3.168386459350586,4.534653186798096,6.324726104736328,5.245907783508301,41.96440505981445,8.867016792297363,8.103466033935547,5.963699817657471,5.526510238647461,4.761582851409912
1996-05-02 13:30:00+00:00,3.205442190170288,4.481925964355469,6.324726104736328,5.124475479125977,41.485721588134766,8.823124885559082,7.903872966766357,5.771322250366211,5.578159809112549,4.699204921722412
1996-05-03 13:30:00+00:00,3.205442190170288,4.5082902908325195,6.355278015136719,5.17304801940918,41.485721588134766,8.867016792297363,7.943793773651123,5.803387641906738,5.500686168670654,4.740791320800781
1996-05-06 13:30:00+00:00,3.1869142055511475,4.5082902908325195,6.355278015136719,5.1487627029418945,41.32615280151367,8.823124885559082,7.983715057373047,5.643071174621582,5.474861145019531,4.740791320800781
1996-05-07 13:30:00+00:00,3.205442190170288,4.5082902908325195,6.355278015136719,5.1973371505737305,41.32615280151367,8.779228210449219,7.903872966766357,5.7071967124938965,5.449036598205566,4.740791320800781
1996-05-08 13:30:00+00:00,3.205442190170288,4.5082902908325195,6.385833263397217,5.221621990203857,41.485721588134766,8.735328674316406,7.983715057373047,5.867512226104736,5.449036598205566,4.719996452331543
1996-05-09 13:30:00+00:00,3.1869142055511475,4.5082902908325195,6.385833263397217,5.245907783508301,41.32615280151367,8.823124885559082,8.063549041748047,5.931636810302734,5.449036598205566,4.699204921722412
1996-05-10 13:30:00+00:00,3.1869142055511475,4.5082902908325195,6.385833263397217,5.270193576812744,41.00703430175781,8.779228210449219,8.103466033935547,5.963699817657471,5.474861145019531,4.719996452331543
1996-05-13 13:30:00+00:00,3.131329298019409,4.5082902908325195,6.294170379638672,5.221621990203857,40.36880111694336,8.823124885559082,7.983715057373047,5.995765209197998,5.423211574554443,4.719996452331543
1996-05-14 13:30:00+00:00,3.1869142055511475,4.5082902908325195,6.385833263397217,5.29448127746582,40.68792724609375,8.779228210449219,8.023630142211914,6.027827739715576,5.474861145019531,4.719996452331543
1996-05-15 13:30:00+00:00,3.168386459350586,4.534653186798096,6.416388511657715,5.221621990203857,41.00703430175781,8.559744834899902,8.023630142211914,6.027827739715576,5.474861145019531,4.719996452331543
1996-05-16 13:30:00+00:00,3.131329298019409,4.587382793426514,6.416388511657715,5.270193576812744,41.166603088378906,8.603642463684082,7.983715057373047,5.995765209197998,5.474861145019531,4.616032600402832
1996-05-17 13:30:00+00:00,3.131329298019409,4.613749027252197,6.4774980545043945,5.29448127746582,40.84748077392578,8.515850067138672,8.023630142211914,6.059889793395996,5.526510238647461,4.699204921722412
1996-05-20 13:30:00+00:00,3.149857521057129,4.587382793426514,6.4774980545043945,5.31876802444458,40.68792724609375,8.471957206726074,8.023630142211914,6.124017715454102,5.526510238647461,4.761582851409912
1996-05-21 13:30:00+00:00,3.131329298019409,4.613749027252197,6.416388511657715,5.391629695892334,40.52834701538086,8.471957206726074,8.103466033935547,6.220204830169678,5.526510238647461,4.80316686630249
1996-05-22 13:30:00+00:00,3.131329298019409,4.587382793426514,6.416388511657715,5.29448127746582,40.36880111694336,8.384162902832031,8.023630142211914,6.188142776489258,5.474861145019531,4.761582851409912
1996-05-23 13:30:00+00:00,3.131329298019409,4.587382793426514,6.4774980545043945,5.343055248260498,40.04966354370117,8.471957206726074,8.023630142211914,6.188142776489258,5.397387504577637,4.761582851409912
1996-05-24 13:30:00+00:00,3.131329298019409,4.587382793426514,6.4774980545043945,5.367341041564941,39.89012145996094,8.603642463684082,7.983715057373047,6.156078815460205,5.449036598205566,4.78237771987915
1996-05-28 13:30:00+00:00,3.131329298019409,4.613749027252197,6.44694185256958,5.391629695892334,39.89012145996094,8.515850067138672,7.983715057373047,6.188142776489258,5.526510238647461,4.80316686630249
1996-05-29 13:30:00+00:00,3.149857521057129,4.587382793426514,6.416388511657715,5.415913105010986,39.89012145996094,8.428060531616211,8.103466033935547,6.124017715454102,5.500686168670654,4.78237771987915
1996-05-30 13:30:00+00:00,3.131329298019409,4.534653186798096,6.416388511657715,5.391629695892334,40.04966354370117,8.428060531616211,7.983715057373047,6.059889793395996,5.449036598205566,4.740791320800781
1996-05-31 13:30:00+00:00,3.149857521057129,4.534653186798096,6.44694185256958,5.391629695892334,40.04966354370117,8.471957206726074,8.023630142211914,5.963699817657471,5.474861145019531,4.719996452331543
1996-06-03 13:30:00+00:00,3.07574200630188,4.5610175132751465,6.44694185256958,5.270193576812744,39.41142654418945,8.252472877502441,8.14338493347168,5.995765209197998,5.474861145019531,4.719996452331543
1996-06-04 13:30:00+00:00,3.1128005981445312,4.5610175132751465,6.4774980545043945,5.343055248260498,39.73055267333984,8.384162902832031,8.14338493347168,6.091953277587891,5.526510238647461,4.719996452331543
1996-06-05 13:30:00+00:00,3.0942721366882324,4.5610175132751465,6.538605213165283,5.343055248260498,39.57099151611328,8.340269088745117,8.103466033935547,6.059889793395996,5.526510238647461,4.719996452331543
1996-06-06 13:30:00+00:00,3.07574200630188,4.5610175132751465,6.538605213165283,5.415913105010986,39.57099151611328,8.515850067138672,8.183304786682129,6.091953277587891,5.526510238647461,4.80316686630249
1996-06-07 13:30:00+00:00,3.038687229156494,4.5610175132751465,6.538605213165283,5.391629695892334,39.25186920166016,8.428060531616211,8.023630142211914,5.963699817657471,5.526510238647461,4.80316686630249
1996-06-10 13:30:00+00:00,3.0572140216827393,4.534653186798096,6.4774980545043945,5.391629695892334,39.25186920166016,8.559744834899902,7.983715057373047,5.963699817657471,5.526510238647461,4.80316686630249
1996-06-11 13:30:00+00:00,3.07574200630188,4.534653186798096,6.4774980545043945,5.31876802444458,39.41142654418945,8.515850067138672,8.023630142211914,5.963699817657471,5.500686168670654,4.844755172729492
1996-06-12 13:30:00+00:00,3.0942721366882324,4.534653186798096,6.4774980545043945,5.270193576812744,39.89012145996094,8.471957206726074,8.14338493347168,5.899574279785156,5.500686168670654,4.886341571807861
1996-06-13 13:30:00+00:00,3.1128005981445312,4.534653186798096,6.4774980545043945,5.17304801940918,40.04966354370117,8.384162902832031,8.063549041748047,5.899574279785156,5.500686168670654,4.886341571807861
1996-06-14 13:30:00+00:00,3.1128005981445312,4.534653186798096,6.4774980545043945,5.245907783508301,40.2092399597168,8.471957206726074,7.943793773651123,5.867512226104736,5.474861145019531,4.886341571807861
1996-06-17 13:30:00+00:00,3.0942721366882324,4.455562591552734,6.44694185256958,5.1973371505737305,40.04966354370117,8.384162902832031,8.14338493347168,5.867512226104736,5.474861145019531,4.886341571807861
1996-06-18 13:30:00+00:00,3.1128005981445312,4.455562591552734,6.59971284866333,5.29448127746582,40.52834701538086,8.559744834899902,8.183304786682129,5.931636810302734,5.578159809112549,4.886341571807861
1996-06-19 13:30:00+00:00,3.07574200630188,4.455562591552734,6.538605213165283,5.29448127746582,40.68792724609375,8.515850067138672,8.14338493347168,5.995765209197998,5.578159809112549,4.886341571807861
1996-06-20 13:30:00+00:00,3.131329298019409,4.455562591552734,6.4774980545043945,5.270193576812744,40.84748077392578,8.559744834899902,8.14338493347168,5.963699817657471,5.526510238647461,4.865549087524414
1996-06-21 13:30:00+00:00,3.131329298019409,4.481925964355469,6.44694185256958,5.270193576812744,41.166603088378906,8.559744834899902,8.063549041748047,5.899574279785156,5.500686168670654,4.907134056091309
1996-06-24 13:30:00+00:00,3.131329298019409,4.481925964355469,6.50805139541626,5.31876802444458,40.52834701538086,8.559744834899902,8.063549041748047,5.7071967124938965,5.526510238647461,4.907134056091309
1996-06-25 13:30:00+00:00,3.131329298019409,4.481925964355469,6.59971284866333,5.29448127746582,40.36880111694336,8.559744834899902,7.983715057373047,5.835450649261475,5.578159809112549,4.907134056091309
1996-06-26 13:30:00+00:00,3.131329298019409,4.455562591552734,6.569159984588623,5.31876802444458,40.52834701538086,8.559744834899902,7.983715057373047,5.803387641906738,5.629809856414795,4.886341571807861
1996-06-27 13:30:00+00:00,3.07574200630188,4.455562591552734,6.59971284866333,5.31876802444458,40.52834701538086,8.471957206726074,7.983715057373047,5.995765209197998,5.629809856414795,4.886341571807861
1996-06-28 13:30:00+00:00,3.0942721366882324,4.455562591552734,6.660823822021484,5.31876802444458,40.52834701538086,8.515850067138672,8.103466033935547,5.963699817657471,5.629809856414795,4.907134056091309
1996-07-01 13:30:00+00:00,3.0942721366882324,4.481925964355469,6.63026762008667,5.31876802444458,40.36880111694336,8.515850067138672,8.103466033935547,5.835450649261475,5.629809856414795,4.948720455169678
1996-07-02 13:30:00+00:00,3.1128005981445312,4.534653186798096,6.63026762008667,5.245907783508301,39.89012145996094,8.428060531616211,8.023630142211914,5.867512226104736,5.629809856414795,4.948720455169678
1996-07-03 13:30:00+00:00,3.0572140216827393,4.534653186798096,6.660823822021484,5.245907783508301,39.89012145996094,8.428060531616211,8.023630142211914,5.835450649261475,5.681458950042725,4.865549087524414
1996-07-05 13:30:00+00:00,3.07574200630188,4.534653186798096,6.59971284866333,5.221621990203857,39.09231948852539,8.252472877502441,8.14338493347168,5.643071174621582,5.629809856414795,4.865549087524414
1996-07-08 13:30:00+00:00,3.038687229156494,4.5082902908325195,6.59971284866333,5.221621990203857,38.773193359375,8.164679527282715,8.14338493347168,5.514821529388428,5.578159809112549,4.823963165283203
1996-07-09 13:30:00+00:00,3.07574200630188,4.587382793426514,6.50805139541626,5.1973371505737305,38.93275451660156,8.252472877502441,8.103466033935547,5.5789475440979,5.578159809112549,4.865549087524414
1996-07-10 13:30:00+00:00,3.07574200630188,4.534653186798096,6.50805139541626,5.17304801940918,38.773193359375,8.252472877502441,8.103466033935547,5.643071174621582,5.5523362159729,4.78237771987915
1996-07-11 13:30:00+00:00,2.9831016063690186,4.455562591552734,6.4774980545043945,5.1001877784729,38.29451370239258,8.164679527282715,8.14338493347168,5.450695037841797,5.5523362159729,4.740791320800781
1996-07-12 13:30:00+00:00,3.001629114151001,4.455562591552734,6.538605213165283,5.124475479125977,38.45407485961914,8.076889038085938,8.103466033935547,5.5789475440979,5.526510238647461,4.78237771987915
1996-07-15 13:30:00+00:00,2.890458583831787,4.5082902908325195,6.538605213165283,5.051614761352539,38.13494873046875,7.857406139373779,7.983715057373047,5.290380477905273,5.474861145019531,4.678412914276123
1996-07-16 13:30:00+00:00,2.834872245788574,4.323741912841797,6.538605213165283,4.954470634460449,38.29451370239258,7.725719928741455,7.744197845458984,5.194190979003906,5.449036598205566,4.699204921722412
1996-07-17 13:30:00+00:00,2.9275147914886475,4.402832508087158,6.59971284866333,5.027328014373779,38.45407485961914,8.076889038085938,7.744197845458984,5.450695037841797,5.500686168670654,4.740791320800781
1996-07-18 13:30:00+00:00,2.9275147914886475,4.376468658447266,6.660823822021484,5.1001877784729,39.09231948852539,8.120782852172852,8.023630142211914,5.5789475440979,5.5523362159729,4.823963165283203
1996-07-19 13:30:00+00:00,2.9645721912384033,4.376468658447266,6.63026762008667,5.1487627029418945,38.61362838745117,7.945201396942139,8.023630142211914,5.5789475440979,5.5523362159729,4.823963165283203
1996-07-22 13:30:00+00:00,2.9645721912384033,4.376468658447266,6.4774980545043945,5.124475479125977,38.13494873046875,7.945201396942139,8.023630142211914,5.48275899887085,5.371562957763672,4.719996452331543
1996-07-23 13:30:00+00:00,2.9645721912384033,4.376468658447266,6.538605213165283,5.1001877784729,38.45407485961914,7.945201396942139,8.063549041748047,5.450695037841797,5.423211574554443,4.719996452331543
1996-07-24 13:30:00+00:00,2.8533999919891357,4.376468658447266,6.44694185256958,5.003042697906494,37.337154388427734,7.901301860809326,7.983715057373047,5.386568546295166,5.423211574554443,4.699204921722412
1996-07-25 13:30:00+00:00,2.8533999919891357,4.376468658447266,6.59971284866333,5.027328014373779,37.815818786621094,7.901301860809326,8.023630142211914,5.48275899887085,5.423211574554443,4.699204921722412
1996-07-26 13:30:00+00:00,2.908984899520874,4.376468658447266,6.59971284866333,4.978755474090576,38.13494873046875,7.857406139373779,8.023630142211914,5.386568546295166,5.423211574554443,4.740791320800781
1996-07-29 13:30:00+00:00,2.908984899520874,4.376468658447266,6.538605213165283,4.954470634460449,37.815818786621094,7.63792610168457,8.063549041748047,5.354506015777588,5.449036598205566,4.636826038360596
1996-07-30 13:30:00+00:00,2.908984899520874,4.376468658447266,6.538605213165283,4.954470634460449,38.13494873046875,7.63792610168457,8.14338493347168,5.418632984161377,5.474861145019531,4.636826038360596
1996-07-31 13:30:00+00:00,2.9645721912384033,4.376468658447266,6.721932888031006,5.051614761352539,38.61362838745117,7.857406139373779,8.223224639892578,5.386568546295166,5.5523362159729,4.740791320800781
1996-08-01 13:30:00+00:00,2.9645721912384033,4.376468658447266,6.721932888031006,5.1001877784729,38.61362838745117,7.901301860809326,8.183304786682129,5.643071174621582,5.526510238647461,4.78237771987915
1996-08-02 13:30:00+00:00,2.9645721912384033,4.42919921875,6.721932888031006,5.221621990203857,38.61362838745117,7.901301860809326,8.303061485290527,5.835450649261475,5.603983402252197,4.844755172729492
1996-08-05 13:30:00+00:00,2.9645721912384033,4.42919921875,6.7524847984313965,5.1487627029418945,38.773193359375,7.901301860809326,8.303061485290527,5.803387641906738,5.578159809112549,4.844755172729492
1996-08-06 13:30:00+00:00,2.9645721912384033,4.42919921875,6.721932888031006,5.1973371505737305,38.13494873046875,7.945201396942139,8.303061485290527,5.803387641906738,5.5523362159729,4.844755172729492
1996-08-07 13:30:00+00:00,3.001629114151001,4.42919921875,6.7524847984313965,5.1973371505737305,37.815818786621094,8.120782852172852,8.303061485290527,5.835450649261475,5.526510238647461,4.844755172729492
1996-08-08 13:30:00+00:00,3.001629114151001,4.455562591552734,6.7524847984313965,5.1487627029418945,37.656272888183594,7.989095211029053,8.303061485290527,5.803387641906738,5.500686168670654,4.844755172729492
1996-08-09 13:30:00+00:00,2.9645721912384033,4.42919921875,6.7524847984313965,5.1487627029418945,37.496707916259766,7.857406139373779,8.303061485290527,5.803387641906738,5.500686168670654,4.844755172729492
1996-08-12 13:30:00+00:00,2.9645721912384033,4.42919921875,6.721932888031006,5.1487627029418945,37.656272888183594,7.901301860809326,8.38289737701416,5.899574279785156,5.449036598205566,4.844755172729492
1996-08-13 13:30:00+00:00,2.9645721912384033,4.42919921875,6.813593864440918,5.1973371505737305,37.815818786621094,7.725719928741455,8.38289737701416,5.931636810302734,5.449036598205566,4.823963165283203
1996-08-14 13:30:00+00:00,3.001629114151001,4.42919921875,6.783038139343262,5.1487627029418945,37.975399017333984,7.901301860809326,8.342977523803711,5.899574279785156,5.423211574554443,4.761582851409912
1996-08-15 13:30:00+00:00,3.001629114151001,4.42919921875,6.721932888031006,5.1973371505737305,37.975399017333984,7.813510417938232,8.422815322875977,6.059889793395996,5.449036598205566,4.740791320800781
1996-08-16 13:30:00+00:00,3.001629114151001,4.534653186798096,6.7524847984313965,5.1001877784729,37.656272888183594,7.725719928741455,8.422815322875977,6.124017715454102,5.449036598205566,4.740791320800781
1996-08-19 13:30:00+00:00,3.0942721366882324,4.534653186798096,6.783038139343262,5.124475479125977,37.975399017333984,7.681823253631592,8.422815322875977,6.188142776489258,5.474861145019531,4.740791320800781
1996-08-20 13:30:00+00:00,3.07574200630188,4.534653186798096,6.783038139343262,5.270193576812744,37.656272888183594,7.901301860809326,8.422815322875977,6.156078815460205,5.474861145019531,4.78237771987915
1996-08-21 13:30:00+00:00,3.1128005981445312,4.534653186798096,6.721932888031006,5.270193576812744,38.13494873046875,8.032991409301758,8.46273422241211,6.2522664070129395,5.500686168670654,4.78237771987915
1996-08-22 13:30:00+00:00,3.07574200630188,4.534653186798096,6.7524847984313965,5.31876802444458,38.29451370239258,8.032991409301758,8.582488059997559,6.2522664070129395,5.474861145019531,4.80316686630249
1996-08-23 13:30:00+00:00,3.0942721366882324,4.534653186798096,6.813593864440918,5.29448127746582,38.13494873046875,8.076889038085938,8.622406005859375,6.156078815460205,5.474861145019531,4.80316686630249
1996-08-26 13:30:00+00:00,3.094120502471924,4.552015781402588,6.841453552246094,5.273979187011719,37.815818786621094,8.014184951782227,8.625664710998535,6.22799015045166,5.553993225097656,4.824934482574463
1996-08-27 13:30:00+00:00,3.075253486633301,4.5784807205200195,6.841453552246094,5.249331474304199,37.496707916259766,8.102252960205078,8.666350364685059,6.2600908279418945,5.553993225097656,4.824934482574463
1996-08-28 13:30:00+00:00,3.056387186050415,4.5784807205200195,6.749000549316406,5.224687576293945,37.337154388427734,8.102252960205078,8.584977149963379,6.32429838180542,5.448202610015869,4.846190452575684
1996-08-29 13:30:00+00:00,3.056387186050415,4.499085903167725,6.718183517456055,5.175398349761963,37.01802062988281,8.014184951782227,8.625664710998535,6.035372734069824,5.448202610015869,4.846190452575684
1996-08-30 13:30:00+00:00,3.075253486633301,4.499085903167725,6.687366008758545,5.1261091232299805,36.53933334350586,8.102252960205078,8.503602981567383,5.939061164855957,5.368858814239502,4.782425403594971
1996-09-03 13:30:00+00:00,3.018655300140381,4.446156978607178,6.656548976898193,5.1261091232299805,36.06065368652344,7.882082939147949,8.666350364685059,5.939061164855957,5.289515495300293,4.739912986755371
1996-09-04 13:30:00+00:00,3.075253486633301,4.499085903167725,6.687366008758545,5.1261091232299805,36.37978744506836,7.882082939147949,8.625664710998535,6.035372734069824,5.368858814239502,4.739912986755371
1996-09-05 13:30:00+00:00,3.037520408630371,4.499085903167725,6.687366008758545,5.1261091232299805,36.53933334350586,7.9261155128479,8.625664710998535,5.939061164855957,5.448202610015869,4.739912986755371
1996-09-06 13:30:00+00:00,3.056387186050415,4.499085903167725,6.718183517456055,5.175398349761963,36.53933334350586,7.838046073913574,8.666350364685059,6.035372734069824,5.474650859832764,4.739912986755371
1996-09-09 13:30:00+00:00,3.056387186050415,4.525549411773682,6.749000549316406,5.150753498077393,36.53933334350586,7.882082939147949,8.707039833068848,5.971164226531982,5.501097202301025,4.782425403594971
1996-09-10 13:30:00+00:00,3.094120502471924,4.525549411773682,6.687366008758545,5.224687576293945,36.69890594482422,7.9261155128479,8.707039833068848,6.099578380584717,5.474650859832764,4.7186598777771
1996-09-11 13:30:00+00:00,3.094120502471924,4.525549411773682,6.687366008758545,5.175398349761963,36.53933334350586,7.838046073913574,8.666350364685059,6.099578380584717,5.501097202301025,4.697403907775879
1996-09-12 13:30:00+00:00,3.094120502471924,4.552015781402588,6.718183517456055,5.224687576293945,36.53933334350586,7.9261155128479,8.666350364685059,6.099578380584717,5.501097202301025,4.697403907775879
1996-09-13 13:30:00+00:00,3.056387186050415,4.525549411773682,6.810634136199951,5.323266983032227,36.85846710205078,8.014184951782227,8.788413047790527,6.035372734069824,5.553993225097656,4.803679943084717
1996-09-16 13:30:00+00:00,3.056387186050415,4.631412029266357,6.841453552246094,5.323266983032227,37.177581787109375,8.05821704864502,8.788413047790527,6.035372734069824,5.659783840179443,4.803679943084717
1996-09-17 13:30:00+00:00,3.056387186050415,4.631412029266357,6.841453552246094,5.3479108810424805,37.656272888183594,8.102252960205078,8.788413047790527,6.067474842071533,5.606886863708496,4.846190452575684
1996-09-18 13:30:00+00:00,2.980921745300293,4.631412029266357,6.749000549316406,5.323266983032227,37.337154388427734,8.014184951782227,8.747722625732422,6.099578380584717,5.527543544769287,4.846190452575684
1996-09-19 13:30:00+00:00,2.9997880458831787,4.631412029266357,6.779817581176758,5.29862117767334,37.656272888183594,8.102252960205078,8.707039833068848,6.163783550262451,5.580440044403076,4.846190452575684
1996-09-20 13:30:00+00:00,2.980921745300293,4.631412029266357,6.841453552246094,5.372557163238525,37.337154388427734,8.14628791809082,8.788413047790527,6.067474842071533,5.580440044403076,4.846190452575684
1996-09-23 13:30:00+00:00,2.943188190460205,4.631412029266357,6.718183517456055,5.323266983032227,37.01802062988281,8.05821704864502,8.625664710998535,6.035372734069824,5.527543544769287,4.782425403594971
1996-09-24 13:30:00+00:00,2.980921745300293,4.631412029266357,6.841453552246094,5.323266983032227,37.496707916259766,8.014184951782227,8.707039833068848,6.067474842071533,5.633334636688232,4.782425403594971
1996-09-25 13:30:00+00:00,3.056387186050415,4.631412029266357,6.872270584106445,5.29862117767334,37.656272888183594,7.9261155128479,8.625664710998535,6.099578380584717,5.712676525115967,4.867444038391113
1996-09-26 13:30:00+00:00,3.056387186050415,4.631412029266357,6.872270584106445,5.372557163238525,37.656272888183594,7.970149517059326,8.625664710998535,6.035372734069824,5.659783840179443,4.95246696472168
1996-09-27 13:30:00+00:00,3.037520408630371,4.631412029266357,6.841453552246094,5.372557163238525,37.975399017333984,7.970149517059326,8.625664710998535,5.939061164855957,5.659783840179443,4.95246696472168
1996-09-30 13:30:00+00:00,3.075253486633301,4.684340476989746,6.810634136199951,5.421844482421875,37.815818786621094,8.014184951782227,8.666350364685059,5.939061164855957,5.659783840179443,4.888700485229492
1996-10-01 13:30:00+00:00,3.056387186050415,4.7108049392700195,6.841453552246094,5.471137046813965,37.815818786621094,7.970149517059326,8.86978530883789,6.067474842071533,5.6862311363220215,4.973721504211426
1996-10-02 13:30:00+00:00,3.1318535804748535,4.7108049392700195,6.903086185455322,5.520424842834473,37.496707916259766,8.014184951782227,8.86978530883789,6.131682395935059,5.739125728607178,4.9949750900268555
1996-10-03 13:30:00+00:00,3.094120502471924,4.763736724853516,6.872270584106445,5.520424842834473,37.337154388427734,7.9261155128479,8.951162338256836,6.163783550262451,5.659783840179443,4.9949750900268555
1996-10-04 13:30:00+00:00,3.1129865646362305,4.843132972717285,6.933903694152832,5.545070171356201,37.177581787109375,8.014184951782227,9.032533645629885,6.195888042449951,5.659783840179443,4.973721504211426
1996-10-07 13:30:00+00:00,3.1507210731506348,4.843132972717285,6.933903694152832,5.594357490539551,37.01802062988281,7.7499799728393555,8.910472869873047,6.163783550262451,5.712676525115967,4.973721504211426
