date,MDY,UDN,DBA,EMB
2008-05-19 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2008-05-20 00:00:00+00:00,-0.0,0.0,0.0,0.0
2008-05-21 00:00:00+00:00,-0.0,0.0,0.0,0.0
2008-05-22 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2008-05-23 00:00:00+00:00,-0.0,0.0,0.0,0.0
2008-05-27 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2008-05-28 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2008-05-29 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2008-05-30 00:00:00+00:00,0.0,0.0,-0.0,0.0
2008-06-02 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2008-06-03 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2008-06-04 00:00:00+00:00,0.0,-0.0,0.0,0.0
2008-06-05 00:00:00+00:00,0.0,0.0,0.0,-0.0
2008-06-06 00:00:00+00:00,-0.0,0.0,0.0,0.0
2008-06-09 00:00:00+00:00,0.0,-0.0,0.0,0.0
2008-06-10 00:00:00+00:00,-0.0,-0.0,0.0,-0.0
2008-06-11 00:00:00+00:00,-0.0,0.0,0.0,0.0
2008-06-12 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2008-06-13 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2008-06-16 00:00:00+00:00,0.0,0.0,-0.0,-0.0
2008-06-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2008-06-18 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2008-06-19 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2008-06-20 00:00:00+00:00,-0.0,0.0,-0.0,-0.0
2008-06-23 00:00:00+00:00,-0.0,-0.0,0.0,-0.0
2008-06-24 00:00:00+00:00,-0.0,0.0,-0.0,-0.0
2008-06-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2008-06-26 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2008-06-27 00:00:00+00:00,-0.0,0.0,-0.0,-0.0
2008-06-30 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2008-07-01 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2008-07-02 00:00:00+00:00,-0.0,0.0,0.0,0.0
2008-07-03 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2008-07-07 00:00:00+00:00,-0.0,0.0,-0.0,0.0
2008-07-08 00:00:00+00:00,0.0,-0.0,0.0,0.0
2008-07-09 00:00:00+00:00,-0.0,0.0,-0.0,-0.0
2008-07-10 00:00:00+00:00,0.0,0.0,0.0,-0.0
2008-07-11 00:00:00+00:00,-0.0,0.0,0.0,0.0
2008-07-14 00:00:00+00:00,-0.0,0.0,-0.0,0.0
2008-07-15 00:00:00+00:00,-0.0,0.0,-0.0,-0.0
2008-07-16 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2008-07-17 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2008-07-18 00:00:00+00:00,-0.0,0.0,-0.0,0.0
2008-07-21 00:00:00+00:00,0.0,0.0,-0.0,0.0
2008-07-22 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2008-07-23 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2008-07-24 00:00:00+00:00,-0.0,-0.0,0.0,-0.0
2008-07-25 00:00:00+00:00,0.0,-0.0,0.0,0.0
2008-07-28 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2008-07-29 00:00:00+00:00,0.0,-0.0,0.0,0.0
2008-07-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2008-07-31 00:00:00+00:00,-0.0,0.0,-0.0,0.0
2008-08-01 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2008-08-04 00:00:00+00:00,-0.0,0.0,-0.0,0.0
2008-08-05 00:00:00+00:00,0.0,-0.0,0.0,0.0
2008-08-06 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2008-08-07 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2008-08-08 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2008-08-11 00:00:00+00:00,0.0,-0.0,0.0,0.0
2008-08-12 00:00:00+00:00,-0.0,0.0,0.0,0.0
2008-08-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2008-08-14 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2008-08-15 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2008-08-18 00:00:00+00:00,-0.0,0.0,0.0,0.0
2008-08-19 00:00:00+00:00,-0.0,0.0,-0.0,-0.0
2008-08-20 00:00:00+00:00,0.0,-0.0,0.0,0.0
2008-08-21 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2008-08-22 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2008-08-25 00:00:00+00:00,-0.0,0.0,-0.0,-0.0
2008-08-26 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2008-08-27 00:00:00+00:00,0.0,0.0,-0.0,0.0
2008-08-28 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2008-08-29 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2008-09-02 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2008-09-03 00:00:00+00:00,-0.0,0.0,-0.0,-0.0
2008-09-04 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2008-09-05 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2008-09-08 00:00:00+00:00,0.0,-0.0,0.0,0.0
2008-09-09 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2008-09-10 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2008-09-11 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2008-09-12 00:00:00+00:00,0.0,0.0,0.0,-0.0
2008-09-15 00:00:00+00:00,-0.0,0.0,-0.0,-0.0
2008-09-16 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2008-09-17 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2008-09-18 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2008-09-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2008-09-22 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2008-09-23 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2008-09-24 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2008-09-25 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2008-09-26 00:00:00+00:00,-0.0,0.0,-0.0,0.0
2008-09-29 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2008-09-30 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2008-10-01 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2008-10-02 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2008-10-03 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2008-10-06 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2008-10-07 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2008-10-08 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2008-10-09 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2008-10-10 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2008-10-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2008-10-14 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2008-10-15 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2008-10-16 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2008-10-17 00:00:00+00:00,-0.0,-0.0,0.0,-0.0
2008-10-20 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2008-10-21 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2008-10-22 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2008-10-23 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2008-10-24 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2008-10-27 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2008-10-28 00:00:00+00:00,0.0,0.0,0.0,-0.0
2008-10-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2008-10-30 00:00:00+00:00,0.0,0.0,-0.0,0.0
2008-10-31 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2008-11-03 00:00:00+00:00,0.0,-0.0,0.0,0.0
2008-11-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2008-11-05 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2008-11-06 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2008-11-07 00:00:00+00:00,0.0,0.0,-0.0,-0.0
2008-11-10 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2008-11-11 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2008-11-12 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2008-11-13 00:00:00+00:00,0.0,0.0,0.0,-0.0
2008-11-14 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2008-11-17 00:00:00+00:00,-0.0,0.0,-0.0,-0.0
2008-11-18 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2008-11-19 00:00:00+00:00,-0.0,-0.0,0.0,-0.0
2008-11-20 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2008-11-21 00:00:00+00:00,0.0,0.0,-0.0,0.0
2008-11-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2008-11-25 00:00:00+00:00,0.0,0.0,-0.0,0.0
2008-11-26 00:00:00+00:00,0.0,-0.0,0.0,0.0
2008-11-28 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2008-12-01 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2008-12-02 00:00:00+00:00,0.0,0.0,-0.0,0.0
2008-12-03 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2008-12-04 00:00:00+00:00,-0.0,0.0,-0.0,-0.0
2008-12-05 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2008-12-08 00:00:00+00:00,0.0,0.0,0.0,-0.0
2008-12-09 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2008-12-10 00:00:00+00:00,0.0,0.0,0.0,-0.0
2008-12-11 00:00:00+00:00,-0.0,0.0,0.0,0.0
2008-12-12 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2008-12-15 00:00:00+00:00,-0.0,0.0,-0.0,0.0
2008-12-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2008-12-17 00:00:00+00:00,0.0,0.0,-0.0,0.0
2008-12-18 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2008-12-19 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2008-12-22 00:00:00+00:00,-0.0,0.0,0.0,0.0
2008-12-23 00:00:00+00:00,-0.0,0.0,0.0,0.0
2008-12-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2008-12-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2008-12-29 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2008-12-30 00:00:00+00:00,0.0,0.0,0.0,-0.0
2008-12-31 00:00:00+00:00,0.0,-0.0,0.0,0.0
2009-01-02 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2009-01-05 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2009-01-06 00:00:00+00:00,0.0,0.0,0.0,-0.0
2009-01-07 00:00:00+00:00,-0.0,0.0,-0.0,0.0
2009-01-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2009-01-09 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2009-01-12 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2009-01-13 00:00:00+00:00,0.0,-0.0,0.0,0.0
2009-01-14 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2009-01-15 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2009-01-16 00:00:00+00:00,0.0,0.0,0.0,-0.0
2009-01-20 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2009-01-21 00:00:00+00:00,0.0,0.0,0.0,-0.0
2009-01-22 00:00:00+00:00,-0.0,0.0,-0.0,0.0
2009-01-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2009-01-26 00:00:00+00:00,0.0,0.0,0.0,-0.0
2009-01-27 00:00:00+00:00,0.0,0.0,-0.0,0.0
2009-01-28 00:00:00+00:00,0.0,-0.0,0.0,0.0
2009-01-29 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2009-01-30 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2009-02-02 00:00:00+00:00,0.0,0.0,-0.0,-0.0
2009-02-03 00:00:00+00:00,0.0,0.0,-0.0,0.0
2009-02-04 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2009-02-05 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2009-02-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2009-02-09 00:00:00+00:00,-0.0,0.0,0.0,0.0
2009-02-10 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2009-02-11 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2009-02-12 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2009-02-13 00:00:00+00:00,-0.0,0.0,-0.0,-0.0
2009-02-17 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2009-02-18 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2009-02-19 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2009-02-20 00:00:00+00:00,-0.0,0.0,-0.0,-0.0
2009-02-23 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2009-02-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2009-02-25 00:00:00+00:00,-0.0,-0.0,0.0,-0.0
2009-02-26 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2009-02-27 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2009-03-02 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2009-03-03 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2009-03-04 00:00:00+00:00,0.0,0.0,0.0,-0.0
2009-03-05 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2009-03-06 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2009-03-09 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2009-03-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2009-03-11 00:00:00+00:00,0.0,0.0,-0.0,0.0
2009-03-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2009-03-13 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2009-03-16 00:00:00+00:00,-0.0,0.0,0.0,0.0
2009-03-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2009-03-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2009-03-19 00:00:00+00:00,-0.0,0.0,0.0,0.0
2009-03-20 00:00:00+00:00,-0.0,-0.0,0.0,-0.0
2009-03-23 00:00:00+00:00,0.0,0.0,0.0,-0.0
2009-03-24 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2009-03-25 00:00:00+00:00,0.0,0.0,-0.0,-0.0
2009-03-26 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2009-03-27 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2009-03-30 00:00:00+00:00,-0.0,-0.0,0.0,-0.0
2009-03-31 00:00:00+00:00,0.0,0.0,0.0,0.0
2009-04-01 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2009-04-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2009-04-03 00:00:00+00:00,0.0,0.0,0.0,-0.0
2009-04-06 00:00:00+00:00,-0.0,-0.0,-0.0,0.0
2009-04-07 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2009-04-08 00:00:00+00:00,0.0,0.0,-0.0,0.0
2009-04-09 00:00:00+00:00,0.0,-0.0,0.0,-0.0
2009-04-13 00:00:00+00:00,-0.0,0.0,-0.0,0.0
2009-04-14 00:00:00+00:00,-0.0,-0.0,0.0,-0.0
2009-04-15 00:00:00+00:00,0.0,-0.0,-0.0,0.0
2009-04-16 00:00:00+00:00,0.0,-0.0,-0.0,-0.0
2009-04-17 00:00:00+00:00,0.0,-0.0,0.0,0.0
2009-04-20 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2009-04-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2009-04-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2009-04-23 00:00:00+00:00,-0.0,0.0,0.0,-0.0
2009-04-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2009-04-27 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0
2009-04-28 00:00:00+00:00,0.0,0.0,-0.0,0.0
2009-04-29 00:00:00+00:00,0.0,0.0,0.0,-0.0
2009-04-30 00:00:00+00:00,-0.0,-0.0,0.0,0.0
2009-05-01 00:00:00+00:00,-0.0,0.0,0.0,0.0
2009-05-04 00:00:00+00:00,0.0,0.0,-0.0,-0.0006869236809052145
2009-05-05 00:00:00+00:00,-0.0,-0.0,-0.0,0.057855873926083
2009-05-06 00:00:00+00:00,0.0,0.0,0.0,0.02096066403068737
2009-05-07 00:00:00+00:00,-0.0,-0.0,0.0,0.02177164038867847
2009-05-08 00:00:00+00:00,0.0,0.0,0.0,0.015256075183790196
2009-05-11 00:00:00+00:00,-0.0,-0.0,-0.0,-0.004745954620200155
2009-05-12 00:00:00+00:00,-0.0,0.0,0.0,-0.024063858861403654
2009-05-13 00:00:00+00:00,-0.0,-0.0,-0.0,-0.012124400276519776
2009-05-14 00:00:00+00:00,0.0,0.0,0.0,-0.012491230221884076
2009-05-15 00:00:00+00:00,-0.0,-0.0,-0.0,-0.011257146091507454
2009-05-18 00:00:00+00:00,0.0,0.0,0.0,0.007109063481006438
2009-05-19 00:00:00+00:00,0.0,0.0,0.0,0.01514375920044837
2009-05-20 00:00:00+00:00,-0.0,0.0,0.0,-0.009611173190057932
2009-05-21 00:00:00+00:00,-0.0,0.0,0.0,0.026682208656414862
2009-05-22 00:00:00+00:00,-0.0,0.0,0.0,-0.0101896923710753
2009-05-26 00:00:00+00:00,0.0,-0.0,0.0,0.004153212520614912
2009-05-27 00:00:00+00:00,-0.0,-0.0,0.0,0.007343263358736207
2009-05-28 00:00:00+00:00,0.0,-0.0,0.0,-0.0019124353727654653
2009-05-29 00:00:00+00:00,0.0,0.0,0.0,-0.016557278406739973
2009-06-01 00:00:00+00:00,0.0,0.0033635338188840584,0.0,0.03361507111221202
2009-06-02 00:00:00+00:00,0.0,0.02523815431172678,-0.0,0.021964350548442323
2009-06-03 00:00:00+00:00,-0.0,-0.03557260160947356,-0.0,-0.004108826631221297
2009-06-04 00:00:00+00:00,0.0,0.0030273893075065217,0.0,0.004428774510198252
2009-06-05 00:00:00+00:00,-0.0,-0.043748062849126294,-0.0,-0.004423543690359289
2009-06-08 00:00:00+00:00,-0.0,-0.00031746031746031746,-0.0,-0.027837337615119796
2009-06-09 00:00:00+00:00,0.0,0.03245120116733719,0.0,0.0003208178594864097
2009-06-10 00:00:00+00:00,-0.0,-0.017083059718515693,-0.0,-0.03191534618094798
2009-06-11 00:00:00+00:00,0.004422668644771989,0.030030521566609635,0.008656612403424038,0.014196243646889383
2009-06-12 00:00:00+00:00,-0.0025230121767080738,-0.028136253949541157,-0.03826468489619699,0.026650554077966414
2009-06-15 00:00:00+00:00,-0.07260593444370493,-0.03738251122530394,-0.10244015345061634,-0.015591328187372123
2009-06-16 00:00:00+00:00,-0.05234017999552581,0.017878608331895317,-0.007138612295561276,-0.02366144020714749
2009-06-17 00:00:00+00:00,-0.0023310073440755874,0.015507666238974104,0.013355427434759325,0.04190420292491099
2009-06-18 00:00:00+00:00,0.020987436720485152,-0.016059546704117956,-0.01846493078788918,-0.014936401581229154
2009-06-19 00:00:00+00:00,0.0032399522870291786,0.014377172691168071,-0.03340999539716976,-0.02682628961596405
2009-06-22 00:00:00+00:00,-0.10292405405266418,-0.019439892349517086,-0.03954840778209295,-0.020941613752553368
2009-06-23 00:00:00+00:00,-0.013375469523992201,0.03817274586385406,0.04644799597238953,-0.03795542572301518
2009-06-24 00:00:00+00:00,0.03992105018973575,-0.021554490745205813,-0.01528275280356577,0.017099120178171567
2009-06-25 00:00:00+00:00,0.0764463474901655,0.0019341946844812596,0.0170366564247439,0.0022951488969506595
2009-06-26 00:00:00+00:00,-0.00031746031746031746,0.02217966765482222,-0.023323116122308907,0.04537957050568026
2009-06-29 00:00:00+00:00,0.027786748053359744,-0.00031746031746031746,-0.001476979516531186,0.015115706076452583
2009-06-30 00:00:00+00:00,-0.011398134621289403,-0.0137155179836304,-0.049022201834854666,0.008958247347243996
2009-07-01 00:00:00+00:00,0.024491966358532746,0.0209915279737793,0.031509101312718175,0.004906258039871946
