date,VTV
2004-06-02 13:30:00+00:00,27.53465461730957
2004-06-03 13:30:00+00:00,27.400117874145508
2004-06-04 13:30:00+00:00,27.529022216796875
2004-06-07 13:30:00+00:00,27.870893478393555
2004-06-08 13:30:00+00:00,27.820457458496094
2004-06-09 13:30:00+00:00,27.69154930114746
2004-06-10 13:30:00+00:00,27.798038482666016
2004-06-14 13:30:00+00:00,27.517803192138672
2004-06-15 13:30:00+00:00,27.67473602294922
2004-06-16 13:30:00+00:00,27.803646087646484
2004-06-17 13:30:00+00:00,27.80924415588379
2004-06-18 13:30:00+00:00,27.90452766418457
2004-06-21 13:30:00+00:00,27.859678268432617
2004-06-22 13:30:00+00:00,27.938148498535156
2004-06-23 13:30:00+00:00,28.078258514404297
2004-06-24 13:30:00+00:00,28.128700256347656
2004-06-25 13:30:00+00:00,28.134302139282227
2004-06-28 13:30:00+00:00,27.94500732421875
2004-06-29 13:30:00+00:00,28.012596130371094
2004-06-30 13:30:00+00:00,28.09148406982422
2004-07-01 13:30:00+00:00,27.832321166992188
2004-07-02 13:30:00+00:00,27.877397537231445
2004-07-06 13:30:00+00:00,27.764713287353516
2004-07-07 13:30:00+00:00,27.78725242614746
2004-07-08 13:30:00+00:00,27.61821937561035
2004-07-09 13:30:00+00:00,27.652023315429688
2004-07-12 13:30:00+00:00,27.75343132019043
2004-07-13 13:30:00+00:00,27.781614303588867
2004-07-14 13:30:00+00:00,27.775981903076172
2004-07-15 13:30:00+00:00,27.719635009765625
2004-07-16 13:30:00+00:00,27.640771865844727
2004-07-19 13:30:00+00:00,27.652023315429688
2004-07-20 13:30:00+00:00,27.725282669067383
2004-07-21 13:30:00+00:00,27.471738815307617
2004-07-22 13:30:00+00:00,27.499919891357422
2004-07-23 13:30:00+00:00,27.31962013244629
2004-07-26 13:30:00+00:00,27.24073600769043
2004-07-27 13:30:00+00:00,27.494279861450195
2004-07-28 13:30:00+00:00,27.584415435791016
2004-07-29 13:30:00+00:00,27.742164611816406
2004-07-30 13:30:00+00:00,27.66892433166504
2004-08-02 13:30:00+00:00,27.843589782714844
2004-08-03 13:30:00+00:00,27.770353317260742
2004-08-04 13:30:00+00:00,27.759065628051758
2004-08-05 13:30:00+00:00,27.454837799072266
2004-08-06 13:30:00+00:00,26.97031593322754
2004-08-09 13:30:00+00:00,27.10553550720215
2004-08-10 13:30:00+00:00,27.235111236572266
2004-08-11 13:30:00+00:00,27.336517333984375
2004-08-12 13:30:00+00:00,27.05482292175293
2004-08-13 13:30:00+00:00,27.021005630493164
2004-08-16 13:30:00+00:00,27.443574905395508
2004-08-17 13:30:00+00:00,27.44919776916504
2004-08-18 13:30:00+00:00,27.61821937561035
2004-08-19 13:30:00+00:00,27.680198669433594
2004-08-20 13:30:00+00:00,27.956266403198242
2004-08-23 13:30:00+00:00,27.832321166992188
2004-08-24 13:30:00+00:00,27.821054458618164
2004-08-25 13:30:00+00:00,28.040782928466797
2004-08-26 13:30:00+00:00,28.09148406982422
2004-08-27 13:30:00+00:00,28.130935668945312
2004-08-30 13:30:00+00:00,28.057676315307617
2004-08-31 13:30:00+00:00,28.06331443786621
2004-09-01 13:30:00+00:00,28.164730072021484
2004-09-02 13:30:00+00:00,28.457693099975586
2004-09-03 13:30:00+00:00,28.485881805419922
2004-09-07 13:30:00+00:00,28.688697814941406
2004-09-08 13:30:00+00:00,28.598535537719727
2004-09-09 13:30:00+00:00,28.587291717529297
2004-09-10 13:30:00+00:00,28.677419662475586
2004-09-13 13:30:00+00:00,28.649255752563477
2004-09-14 13:30:00+00:00,28.688697814941406
2004-09-15 13:30:00+00:00,28.553489685058594
2004-09-16 13:30:00+00:00,28.660520553588867
2004-09-17 13:30:00+00:00,28.795745849609375
2004-09-20 13:30:00+00:00,28.649255752563477
2004-09-21 13:30:00+00:00,28.86898422241211
2004-09-22 13:30:00+00:00,28.50277328491211
2004-09-23 13:30:00+00:00,28.33937644958496
2004-09-24 13:30:00+00:00,28.423885345458984
2004-09-27 13:30:00+00:00,28.290712356567383
2004-09-28 13:30:00+00:00,28.455062866210938
2004-09-29 13:30:00+00:00,28.483402252197266
2004-09-30 13:30:00+00:00,28.40406036376953
2004-10-01 13:30:00+00:00,28.83477210998535
2004-10-04 13:30:00+00:00,28.908443450927734
2004-10-05 13:30:00+00:00,28.919776916503906
2004-10-06 13:30:00+00:00,29.118131637573242
2004-10-07 13:30:00+00:00,28.948101043701172
2004-10-08 13:30:00+00:00,28.795106887817383
2004-10-11 13:30:00+00:00,28.857440948486328
2004-10-12 13:30:00+00:00,28.795106887817383
2004-10-13 13:30:00+00:00,28.47773551940918
2004-10-14 13:30:00+00:00,28.336050033569336
2004-10-15 13:30:00+00:00,28.44940757751465
2004-10-18 13:30:00+00:00,28.506061553955078
2004-10-19 13:30:00+00:00,28.177364349365234
2004-10-20 13:30:00+00:00,28.177364349365234
2004-10-21 13:30:00+00:00,28.21137046813965
2004-10-22 13:30:00+00:00,28.081022262573242
2004-10-25 13:30:00+00:00,28.041366577148438
2004-10-26 13:30:00+00:00,28.375732421875
2004-10-27 13:30:00+00:00,28.69308090209961
2004-10-28 13:30:00+00:00,28.806434631347656
2004-10-29 13:30:00+00:00,28.846097946166992
2004-11-01 14:30:00+00:00,28.88011360168457
2004-11-02 14:30:00+00:00,28.82343864440918
2004-11-03 14:30:00+00:00,29.129467010498047
2004-11-04 14:30:00+00:00,29.667848587036133
2004-11-05 14:30:00+00:00,29.79252052307129
2004-11-08 14:30:00+00:00,29.758514404296875
2004-11-09 14:30:00+00:00,29.77553939819336
2004-11-10 14:30:00+00:00,29.84353256225586
2004-11-11 14:30:00+00:00,30.075895309448242
2004-11-12 14:30:00+00:00,30.308223724365234
2004-11-15 14:30:00+00:00,30.189233779907227
2004-11-16 14:30:00+00:00,30.05889129638672
2004-11-17 14:30:00+00:00,30.2799072265625
2004-11-18 14:30:00+00:00,30.2515869140625
2004-11-19 14:30:00+00:00,29.93988037109375
2004-11-22 14:30:00+00:00,30.126876831054688
2004-11-23 14:30:00+00:00,30.16655158996582
2004-11-24 14:30:00+00:00,30.302576065063477
2004-11-26 14:30:00+00:00,30.376249313354492
2004-11-29 14:30:00+00:00,30.32523536682129
2004-11-30 14:30:00+00:00,30.22324562072754
2004-12-01 14:30:00+00:00,30.534936904907227
2004-12-02 14:30:00+00:00,30.483922958374023
2004-12-03 14:30:00+00:00,30.49526596069336
2004-12-06 14:30:00+00:00,30.47825813293457
2004-12-07 14:30:00+00:00,30.24590492248535
2004-12-08 14:30:00+00:00,30.302576065063477
2004-12-09 14:30:00+00:00,30.410253524780273
2004-12-10 14:30:00+00:00,30.415925979614258
2004-12-13 14:30:00+00:00,30.755956649780273
2004-12-14 14:30:00+00:00,30.869281768798828
2004-12-15 14:30:00+00:00,31.016645431518555
2004-12-16 14:30:00+00:00,30.87496566772461
2004-12-17 14:30:00+00:00,30.835296630859375
2004-12-20 14:30:00+00:00,30.863611221313477
2004-12-21 14:30:00+00:00,31.010982513427734
2004-12-22 14:30:00+00:00,31.23198890686035
2004-12-23 14:30:00+00:00,31.277318954467773
2004-12-27 14:30:00+00:00,31.130075454711914
2004-12-28 14:30:00+00:00,31.295604705810547
2004-12-29 14:30:00+00:00,31.267061233520508
2004-12-30 14:30:00+00:00,31.249929428100586
2004-12-31 14:30:00+00:00,31.249929428100586
2005-01-03 14:30:00+00:00,30.95313835144043
2005-01-04 14:30:00+00:00,30.67343521118164
2005-01-05 14:30:00+00:00,30.536483764648438
2005-01-06 14:30:00+00:00,30.690568923950195
2005-01-07 14:30:00+00:00,30.6278133392334
2005-01-10 14:30:00+00:00,30.633501052856445
2005-01-11 14:30:00+00:00,30.5079288482666
2005-01-12 14:30:00+00:00,30.570709228515625
2005-01-13 14:30:00+00:00,30.3424072265625
2005-01-14 14:30:00+00:00,30.55360221862793
2005-01-18 14:30:00+00:00,30.856098175048828
2005-01-19 14:30:00+00:00,30.66204833984375
2005-01-20 14:30:00+00:00,30.456565856933594
2005-01-21 14:30:00+00:00,30.285327911376953
2005-01-24 14:30:00+00:00,30.319580078125
2005-01-25 14:30:00+00:00,30.365234375
2005-01-26 14:30:00+00:00,30.47369384765625
2005-01-27 14:30:00+00:00,30.456565856933594
2005-01-28 14:30:00+00:00,30.251079559326172
2005-01-31 14:30:00+00:00,30.6278133392334
2005-02-01 14:30:00+00:00,30.907470703125
2005-02-02 14:30:00+00:00,31.055875778198242
2005-02-03 14:30:00+00:00,31.021621704101562
2005-02-04 14:30:00+00:00,31.272769927978516
2005-02-07 14:30:00+00:00,31.364097595214844
2005-02-08 14:30:00+00:00,31.3583927154541
2005-02-09 14:30:00+00:00,31.26136016845703
2005-02-10 14:30:00+00:00,31.329843521118164
2005-02-11 14:30:00+00:00,31.506776809692383
2005-02-14 14:30:00+00:00,31.563859939575195
2005-02-15 14:30:00+00:00,31.615238189697266
2005-02-16 14:30:00+00:00,31.678020477294922
2005-02-17 14:30:00+00:00,31.455402374267578
2005-02-18 14:30:00+00:00,31.444011688232422
2005-02-22 14:30:00+00:00,31.01593780517578
2005-02-23 14:30:00+00:00,31.227100372314453
2005-02-24 14:30:00+00:00,31.421175003051758
2005-02-25 14:30:00+00:00,31.843528747558594
2005-02-28 14:30:00+00:00,31.678020477294922
2005-03-01 14:30:00+00:00,31.80929946899414
2005-03-02 14:30:00+00:00,31.74651527404785
2005-03-03 14:30:00+00:00,31.843528747558594
2005-03-04 14:30:00+00:00,32.14606857299805
2005-03-07 14:30:00+00:00,32.24879837036133
2005-03-08 14:30:00+00:00,32.07185745239258
2005-03-09 14:30:00+00:00,31.68372917175293
2005-03-10 14:30:00+00:00,31.72368812561035
2005-03-11 14:30:00+00:00,31.615238189697266
2005-03-14 14:30:00+00:00,31.780752182006836
2005-03-15 14:30:00+00:00,31.63237190246582
2005-03-16 14:30:00+00:00,31.34124755859375
2005-03-17 14:30:00+00:00,31.421175003051758
2005-03-18 14:30:00+00:00,31.41545295715332
2005-03-21 14:30:00+00:00,31.267061233520508
2005-03-22 14:30:00+00:00,30.896055221557617
2005-03-23 14:30:00+00:00,30.833284378051758
2005-03-24 14:30:00+00:00,30.796546936035156
2005-03-28 14:30:00+00:00,30.865427017211914
2005-03-29 14:30:00+00:00,30.601396560668945
2005-03-30 14:30:00+00:00,31.02036476135254
2005-03-31 14:30:00+00:00,31.135143280029297
2005-04-01 14:30:00+00:00,31.03759002685547
2005-04-04 13:30:00+00:00,31.06627082824707
2005-04-05 13:30:00+00:00,31.10645866394043
2005-04-06 13:30:00+00:00,31.249923706054688
2005-04-07 13:30:00+00:00,31.38195037841797
2005-04-08 13:30:00+00:00,31.158098220825195
2005-04-11 13:30:00+00:00,31.198299407958984
2005-04-12 13:30:00+00:00,31.347497940063477
2005-04-13 13:30:00+00:00,30.980205535888672
2005-04-14 13:30:00+00:00,30.68750762939453
2005-04-15 13:30:00+00:00,30.182445526123047
2005-04-18 13:30:00+00:00,30.274282455444336
2005-04-19 13:30:00+00:00,30.664535522460938
2005-04-20 13:30:00+00:00,30.125064849853516
2005-04-21 13:30:00+00:00,30.62436294555664
2005-04-22 13:30:00+00:00,30.417757034301758
2005-04-25 13:30:00+00:00,30.83096694946289
2005-04-26 13:30:00+00:00,30.589929580688477
2005-04-27 13:30:00+00:00,30.630098342895508
2005-04-28 13:30:00+00:00,30.302974700927734
2005-04-29 13:30:00+00:00,30.641599655151367
2005-05-02 13:30:00+00:00,30.819490432739258
2005-05-03 13:30:00+00:00,30.68750762939453
2005-05-04 13:30:00+00:00,31.175338745117188
2005-05-05 13:30:00+00:00,31.1121883392334
2005-05-06 13:30:00+00:00,31.077760696411133
2005-05-09 13:30:00+00:00,31.135143280029297
2005-05-10 13:30:00+00:00,30.894115447998047
2005-05-11 13:30:00+00:00,31.008892059326172
2005-05-12 13:30:00+00:00,30.618627548217773
2005-05-13 13:30:00+00:00,30.325925827026367
2005-05-16 13:30:00+00:00,30.601396560668945
2005-05-17 13:30:00+00:00,30.796546936035156
2005-05-18 13:30:00+00:00,31.192541122436523
2005-05-19 13:30:00+00:00,31.364728927612305
2005-05-20 13:30:00+00:00,31.313081741333008
2005-05-23 13:30:00+00:00,31.38768768310547
2005-05-24 13:30:00+00:00,31.4049129486084
2005-05-25 13:30:00+00:00,31.30158805847168
2005-05-26 13:30:00+00:00,31.4393253326416
2005-05-27 13:30:00+00:00,31.536897659301758
2005-05-31 13:30:00+00:00,31.4049129486084
2005-06-01 13:30:00+00:00,31.51968002319336
2005-06-02 13:30:00+00:00,31.668903350830078
2005-06-03 13:30:00+00:00,31.54837989807129
2005-06-06 13:30:00+00:00,31.54837989807129
2005-06-07 13:30:00+00:00,31.56559181213379
2005-06-08 13:30:00+00:00,31.51968002319336
2005-06-09 13:30:00+00:00,31.657421112060547
2005-06-10 13:30:00+00:00,31.634464263916016
2005-06-13 13:30:00+00:00,31.74351692199707
2005-06-14 13:30:00+00:00,31.841066360473633
2005-06-15 13:30:00+00:00,31.898483276367188
2005-06-16 13:30:00+00:00,32.11082458496094
2005-06-17 13:30:00+00:00,32.30595779418945
2005-06-20 13:30:00+00:00,32.323184967041016
2005-06-21 13:30:00+00:00,32.19691467285156
2005-06-22 13:30:00+00:00,32.1796875
2005-06-23 13:30:00+00:00,31.909955978393555
2005-06-24 13:30:00+00:00,31.72627067565918
2005-06-27 13:30:00+00:00,31.70376968383789
2005-06-28 13:30:00+00:00,31.923128128051758
2005-06-29 13:30:00+00:00,31.923128128051758
2005-06-30 13:30:00+00:00,31.836545944213867
2005-07-01 13:30:00+00:00,31.830774307250977
2005-07-05 13:30:00+00:00,32.09054183959961
2005-07-06 13:30:00+00:00,31.836545944213867
2005-07-07 13:30:00+00:00,31.88850975036621
2005-07-08 13:30:00+00:00,32.22331619262695
2005-07-11 13:30:00+00:00,32.38496017456055
2005-07-12 13:30:00+00:00,32.42536926269531
2005-07-13 13:30:00+00:00,32.50040817260742
2005-07-14 13:30:00+00:00,32.517730712890625
2005-07-15 13:30:00+00:00,32.546592712402344
2005-07-18 13:30:00+00:00,32.367645263671875
2005-07-19 13:30:00+00:00,32.5350456237793
2005-07-20 13:30:00+00:00,32.644737243652344
2005-07-21 13:30:00+00:00,32.373416900634766
2005-07-22 13:30:00+00:00,32.61586380004883
2005-07-25 13:30:00+00:00,32.540836334228516
2005-07-26 13:30:00+00:00,32.59856033325195
2005-07-27 13:30:00+00:00,32.67359161376953
2005-07-28 13:30:00+00:00,32.864097595214844
2005-07-29 13:30:00+00:00,32.65049362182617
2005-08-01 13:30:00+00:00,32.63895797729492
2005-08-02 13:30:00+00:00,32.85833740234375
2005-08-03 13:30:00+00:00,32.89874267578125
2005-08-04 13:30:00+00:00,32.66205978393555
2005-08-05 13:30:00+00:00,32.367645263671875
2005-08-08 13:30:00+00:00,32.30992126464844
2005-08-09 13:30:00+00:00,32.47153854370117
2005-08-10 13:30:00+00:00,32.5350456237793
2005-08-11 13:30:00+00:00,32.771724700927734
2005-08-12 13:30:00+00:00,32.63895797729492
2005-08-15 13:30:00+00:00,32.72554397583008
2005-08-16 13:30:00+00:00,32.408050537109375
2005-08-17 13:30:00+00:00,32.373416900634766
2005-08-18 13:30:00+00:00,32.39072036743164
2005-08-19 13:30:00+00:00,32.379188537597656
2005-08-22 13:30:00+00:00,32.402278900146484
2005-08-23 13:30:00+00:00,32.350318908691406
2005-08-24 13:30:00+00:00,32.217559814453125
2005-08-25 13:30:00+00:00,32.19447326660156
2005-08-26 13:30:00+00:00,32.05591583251953
2005-08-29 13:30:00+00:00,32.18867874145508
2005-08-30 13:30:00+00:00,32.0963249206543
2005-08-31 13:30:00+00:00,32.45423889160156
2005-09-01 13:30:00+00:00,32.65049362182617
2005-09-02 13:30:00+00:00,32.55813217163086
2005-09-06 13:30:00+00:00,32.91604995727539
2005-09-07 13:30:00+00:00,32.956451416015625
2005-09-08 13:30:00+00:00,32.88140869140625
2005-09-09 13:30:00+00:00,33.18735885620117
2005-09-12 13:30:00+00:00,33.146949768066406
2005-09-13 13:30:00+00:00,32.910274505615234
2005-09-14 13:30:00+00:00,32.87565612792969
2005-09-15 13:30:00+00:00,32.88140869140625
2005-09-16 13:30:00+00:00,33.21623229980469
2005-09-19 13:30:00+00:00,33.07768630981445
2005-09-20 13:30:00+00:00,32.852542877197266
2005-09-21 13:30:00+00:00,32.581233978271484
2005-09-22 13:30:00+00:00,32.63319396972656
2005-09-23 13:30:00+00:00,32.61586380004883
2005-09-26 13:30:00+00:00,32.67749786376953
2005-09-27 13:30:00+00:00,32.67168045043945
2005-09-28 13:30:00+00:00,32.73563003540039
2005-09-29 13:30:00+00:00,32.96816635131836
2005-09-30 13:30:00+00:00,33.01467514038086
2005-10-03 13:30:00+00:00,32.92164993286133
2005-10-04 13:30:00+00:00,32.549598693847656
2005-10-05 13:30:00+00:00,32.038002014160156
2005-10-06 13:30:00+00:00,31.869417190551758
2005-10-07 13:30:00+00:00,31.997312545776367
2005-10-10 13:30:00+00:00,31.712453842163086
2005-10-11 13:30:00+00:00,31.64850616455078
2005-10-12 13:30:00+00:00,31.450851440429688
2005-10-13 13:30:00+00:00,31.293886184692383
2005-10-14 13:30:00+00:00,31.58456802368164
2005-10-17 13:30:00+00:00,31.770597457885742
2005-10-18 13:30:00+00:00,31.357830047607422
2005-10-19 13:30:00+00:00,31.700820922851562
2005-10-20 13:30:00+00:00,31.131107330322266
2005-10-21 13:30:00+00:00,31.218313217163086
2005-10-24 13:30:00+00:00,31.79965591430664
2005-10-25 13:30:00+00:00,31.793834686279297
2005-10-26 13:30:00+00:00,31.718276977539062
2005-10-27 13:30:00+00:00,31.43340301513672
2005-10-28 13:30:00+00:00,31.991506576538086
2005-10-31 14:30:00+00:00,32.142642974853516
2005-11-01 14:30:00+00:00,32.055450439453125
2005-11-02 14:30:00+00:00,32.351932525634766
2005-11-03 14:30:00+00:00,32.4449462890625
2005-11-04 14:30:00+00:00,32.410064697265625
2005-11-07 14:30:00+00:00,32.503089904785156
2005-11-08 14:30:00+00:00,32.398441314697266
2005-11-09 14:30:00+00:00,32.49728012084961
2005-11-10 14:30:00+00:00,32.68912887573242
2005-11-11 14:30:00+00:00,32.86933135986328
2005-11-14 14:30:00+00:00,32.8170166015625
2005-11-15 14:30:00+00:00,32.62516784667969
2005-11-16 14:30:00+00:00,32.630977630615234
2005-11-17 14:30:00+00:00,32.95072937011719
2005-11-18 14:30:00+00:00,33.125144958496094
2005-11-21 14:30:00+00:00,33.37511444091797
2005-11-22 14:30:00+00:00,33.56694030761719
2005-11-23 14:30:00+00:00,33.69485092163086
2005-11-25 14:30:00+00:00,33.776248931884766
2005-11-28 14:30:00+00:00,33.4971809387207
2005-11-29 14:30:00+00:00,33.4971809387207
2005-11-30 14:30:00+00:00,33.276283264160156
2005-12-01 14:30:00+00:00,33.68904113769531
2005-12-02 14:30:00+00:00,33.665794372558594
2005-12-05 14:30:00+00:00,33.65995788574219
2005-12-06 14:30:00+00:00,33.61927795410156
2005-12-07 14:30:00+00:00,33.42742919921875
2005-12-08 14:30:00+00:00,33.4041862487793
2005-12-09 14:30:00+00:00,33.55531692504883
2005-12-12 14:30:00+00:00,33.53207015991211
2005-12-13 14:30:00+00:00,33.82855987548828
2005-12-14 14:30:00+00:00,33.98550796508789
2005-12-15 14:30:00+00:00,33.89249801635742
2005-12-16 14:30:00+00:00,33.834373474121094
2005-12-19 14:30:00+00:00,33.729740142822266
2005-12-20 14:30:00+00:00,33.683223724365234
2005-12-21 14:30:00+00:00,33.799503326416016
2005-12-22 14:30:00+00:00,33.86925506591797
2005-12-23 14:30:00+00:00,33.96226119995117
2005-12-27 14:30:00+00:00,33.668094635009766
2005-12-28 14:30:00+00:00,33.7149658203125
2005-12-29 14:30:00+00:00,33.62120056152344
2005-12-30 14:30:00+00:00,33.50398635864258
2006-01-03 14:30:00+00:00,34.019691467285156
2006-01-04 14:30:00+00:00,34.16035079956055
2006-01-05 14:30:00+00:00,34.16620635986328
2006-01-06 14:30:00+00:00,34.447505950927734
2006-01-09 14:30:00+00:00,34.617469787597656
2006-01-10 14:30:00+00:00,34.611602783203125
2006-01-11 14:30:00+00:00,34.73466491699219
2006-01-12 14:30:00+00:00,34.5412712097168
2006-01-13 14:30:00+00:00,34.55887222290039
2006-01-17 14:30:00+00:00,34.50612258911133
2006-01-18 14:30:00+00:00,34.33031463623047
2006-01-19 14:30:00+00:00,34.5529899597168
2006-01-20 14:30:00+00:00,33.99625778198242
2006-01-23 14:30:00+00:00,34.13104248046875
2006-01-24 14:30:00+00:00,34.19551467895508
2006-01-25 14:30:00+00:00,34.14863586425781
2006-01-26 14:30:00+00:00,34.406494140625
2006-01-27 14:30:00+00:00,34.65263748168945
2006-01-30 14:30:00+00:00,34.71122360229492
2006-01-31 14:30:00+00:00,34.51783752441406
2006-02-01 14:30:00+00:00,34.57645034790039
2006-02-02 14:30:00+00:00,34.31272506713867
2006-02-03 14:30:00+00:00,34.17792510986328
2006-02-06 14:30:00+00:00,34.248260498046875
2006-02-07 14:30:00+00:00,33.97282028198242
2006-02-08 14:30:00+00:00,34.248260498046875
2006-02-09 14:30:00+00:00,34.18965530395508
2006-02-10 14:30:00+00:00,34.23066711425781
2006-02-13 14:30:00+00:00,34.21894454956055
2006-02-14 14:30:00+00:00,34.4885368347168
2006-02-15 14:30:00+00:00,34.623313903808594
2006-02-16 14:30:00+00:00,34.89875793457031
2006-02-17 14:30:00+00:00,34.92808151245117
2006-02-21 14:30:00+00:00,34.834293365478516
2006-02-22 14:30:00+00:00,35.16246032714844
2006-02-23 14:30:00+00:00,35.00425338745117
2006-02-24 14:30:00+00:00,35.08628845214844
2006-02-27 14:30:00+00:00,35.1859130859375
2006-02-28 14:30:00+00:00,34.822574615478516
2006-03-01 14:30:00+00:00,35.045265197753906
2006-03-02 14:30:00+00:00,35.00425338745117
2006-03-03 14:30:00+00:00,34.986656188964844
2006-03-06 14:30:00+00:00,34.740543365478516
2006-03-07 14:30:00+00:00,34.68778610229492
2006-03-08 14:30:00+00:00,34.758121490478516
2006-03-09 14:30:00+00:00,34.623313903808594
2006-03-10 14:30:00+00:00,34.82844543457031
2006-03-13 14:30:00+00:00,34.951507568359375
2006-03-14 14:30:00+00:00,35.28555679321289
2006-03-15 14:30:00+00:00,35.43791961669922
2006-03-16 14:30:00+00:00,35.63717269897461
2006-03-17 14:30:00+00:00,35.613739013671875
2006-03-20 14:30:00+00:00,35.54414749145508
2006-03-21 14:30:00+00:00,35.30829620361328
2006-03-22 14:30:00+00:00,35.57954025268555
2006-03-23 14:30:00+00:00,35.467506408691406
2006-03-24 14:30:00+00:00,35.5500602722168
2006-03-27 14:30:00+00:00,35.53235626220703
2006-03-28 14:30:00+00:00,35.278812408447266
2006-03-29 14:30:00+00:00,35.54414749145508
2006-03-30 14:30:00+00:00,35.38494110107422
2006-03-31 14:30:00+00:00,35.3731575012207
2006-04-03 13:30:00+00:00,35.396732330322266
2006-04-04 13:30:00+00:00,35.55595779418945
2006-04-05 13:30:00+00:00,35.80361557006836
2006-04-06 13:30:00+00:00,35.69746017456055
2006-04-07 13:30:00+00:00,35.30829620361328
2006-04-10 13:30:00+00:00,35.3790397644043
2006-04-11 13:30:00+00:00,35.078330993652344
2006-04-12 13:30:00+00:00,35.17268371582031
2006-04-13 13:30:00+00:00,35.16086959838867
2006-04-17 13:30:00+00:00,35.16086959838867
2006-04-18 13:30:00+00:00,35.79769515991211
2006-04-19 13:30:00+00:00,35.89795684814453
