,spot,spot,spot,spot,spot,spot,perp,perp,perp,perp,perp,perp
2021-12-02 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3863775047479469,-0.031922342184598926,0.008696094604898993,-0.17055437476233165,-0.22997255983896034,-0.0635858733859265
2021-12-03 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3863775047479469,-0.031922342184598926,0.008696094604898993,-0.17055437476233165,-0.22997255983896034,-0.0635858733859265
2021-12-03 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3863775047479469,-0.031922342184598926,0.008696094604898993,-0.17055437476233165,-0.22997255983896034,-0.0635858733859265
2021-12-03 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3863775047479469,-0.031922342184598926,0.008696094604898993,-0.17055437476233165,-0.22997255983896034,-0.0635858733859265
2021-12-04 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3863775047479469,-0.031922342184598926,0.008696094604898993,-0.17055437476233165,-0.22997255983896034,-0.0635858733859265
2021-12-04 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3863775047479469,-0.031922342184598926,0.008696094604898993,-0.17055437476233165,-0.22997255983896034,-0.0635858733859265
2021-12-04 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3863775047479469,-0.031922342184598926,0.008696094604898993,-0.17055437476233165,-0.22997255983896034,-0.0635858733859265
2021-12-05 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3863775047479469,-0.031922342184598926,0.008696094604898993,-0.17055437476233165,-0.22997255983896034,-0.0635858733859265
2021-12-05 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3863775047479469,-0.031922342184598926,0.008696094604898993,-0.17055437476233165,-0.22997255983896034,-0.0635858733859265
2021-12-05 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3863775047479469,-0.031922342184598926,0.008696094604898993,-0.17055437476233165,-0.22997255983896034,-0.0635858733859265
2021-12-06 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3863775047479469,-0.031922342184598926,0.008696094604898993,-0.17055437476233165,-0.22997255983896034,-0.0635858733859265
2021-12-06 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.38828432148118613,-0.029889727212424347,0.016156370002228346,-0.17116137392334274,-0.22684047631946172,-0.059990478908042266
2021-12-06 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.38828432148118613,-0.029889727212424347,0.016156370002228346,-0.17116137392334274,-0.22684047631946172,-0.059990478908042266
2021-12-07 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.38828432148118613,-0.029889727212424347,0.016156370002228346,-0.17116137392334274,-0.22684047631946172,-0.059990478908042266
2021-12-07 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.38828432148118613,-0.029889727212424347,0.016156370002228346,-0.17116137392334274,-0.22684047631946172,-0.059990478908042266
2021-12-07 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.38828432148118613,-0.029889727212424347,0.016156370002228346,-0.17116137392334274,-0.22684047631946172,-0.059990478908042266
2021-12-08 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.38828432148118613,-0.029889727212424347,0.016156370002228346,-0.17116137392334274,-0.22684047631946172,-0.059990478908042266
2021-12-08 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.38828432148118613,-0.029889727212424347,0.016156370002228346,-0.17116137392334274,-0.22684047631946172,-0.059990478908042266
2021-12-08 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.38828432148118613,-0.029889727212424347,0.016156370002228346,-0.17116137392334274,-0.22684047631946172,-0.059990478908042266
2021-12-09 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.38828432148118613,-0.029889727212424347,0.016156370002228346,-0.17116137392334274,-0.22684047631946172,-0.059990478908042266
2021-12-09 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.38828432148118613,-0.029889727212424347,0.016156370002228346,-0.17116137392334274,-0.22684047631946172,-0.059990478908042266
2021-12-09 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.38828432148118613,-0.029889727212424347,0.016156370002228346,-0.17116137392334274,-0.22684047631946172,-0.059990478908042266
2021-12-10 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.38828432148118613,-0.029889727212424347,0.016156370002228346,-0.17116137392334274,-0.22684047631946172,-0.059990478908042266
2021-12-10 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.38828432148118613,-0.029889727212424347,0.016156370002228346,-0.17116137392334274,-0.22684047631946172,-0.059990478908042266
2021-12-10 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.38828432148118613,-0.029889727212424347,0.016156370002228346,-0.17116137392334274,-0.22684047631946172,-0.059990478908042266
2021-12-11 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.38828432148118613,-0.029889727212424347,0.016156370002228346,-0.17116137392334274,-0.22684047631946172,-0.059990478908042266
2021-12-11 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.38828432148118613,-0.029889727212424347,0.016156370002228346,-0.17116137392334274,-0.22684047631946172,-0.059990478908042266
2021-12-11 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.38828432148118613,-0.029889727212424347,0.016156370002228346,-0.17116137392334274,-0.22684047631946172,-0.059990478908042266
2021-12-12 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.38828432148118613,-0.029889727212424347,0.016156370002228346,-0.17116137392334274,-0.22684047631946172,-0.059990478908042266
2021-12-12 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.38828432148118613,-0.029889727212424347,0.016156370002228346,-0.17116137392334274,-0.22684047631946172,-0.059990478908042266
2021-12-12 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.38828432148118613,-0.029889727212424347,0.016156370002228346,-0.17116137392334274,-0.22684047631946172,-0.059990478908042266
2021-12-13 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.38828432148118613,-0.029889727212424347,0.016156370002228346,-0.17116137392334274,-0.22684047631946172,-0.059990478908042266
2021-12-13 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3876502466521826,-0.02965614936980787,0.19187231712192998,-0.17145272503300735,-0.233640811108522,-0.22863320078056484
2021-12-13 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3876502466521826,-0.02965614936980787,0.19187231712192998,-0.17145272503300735,-0.233640811108522,-0.22863320078056484
2021-12-14 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3876502466521826,-0.02965614936980787,0.19187231712192998,-0.17145272503300735,-0.233640811108522,-0.22863320078056484
2021-12-14 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3876502466521826,-0.02965614936980787,0.19187231712192998,-0.17145272503300735,-0.233640811108522,-0.22863320078056484
2021-12-14 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3876502466521826,-0.02965614936980787,0.19187231712192998,-0.17145272503300735,-0.233640811108522,-0.22863320078056484
2021-12-15 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3876502466521826,-0.02965614936980787,0.19187231712192998,-0.17145272503300735,-0.233640811108522,-0.22863320078056484
2021-12-15 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3876502466521826,-0.02965614936980787,0.19187231712192998,-0.17145272503300735,-0.233640811108522,-0.22863320078056484
2021-12-15 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3876502466521826,-0.02965614936980787,0.19187231712192998,-0.17145272503300735,-0.233640811108522,-0.22863320078056484
2021-12-16 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3876502466521826,-0.02965614936980787,0.19187231712192998,-0.17145272503300735,-0.233640811108522,-0.22863320078056484
2021-12-16 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3876502466521826,-0.02965614936980787,0.19187231712192998,-0.17145272503300735,-0.233640811108522,-0.22863320078056484
2021-12-16 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3876502466521826,-0.02965614936980787,0.19187231712192998,-0.17145272503300735,-0.233640811108522,-0.22863320078056484
2021-12-17 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3876502466521826,-0.02965614936980787,0.19187231712192998,-0.17145272503300735,-0.233640811108522,-0.22863320078056484
2021-12-17 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3876502466521826,-0.02965614936980787,0.19187231712192998,-0.17145272503300735,-0.233640811108522,-0.22863320078056484
2021-12-17 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3876502466521826,-0.02965614936980787,0.19187231712192998,-0.17145272503300735,-0.233640811108522,-0.22863320078056484
2021-12-18 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3876502466521826,-0.02965614936980787,0.19187231712192998,-0.17145272503300735,-0.233640811108522,-0.22863320078056484
2021-12-18 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3876502466521826,-0.02965614936980787,0.19187231712192998,-0.17145272503300735,-0.233640811108522,-0.22863320078056484
2021-12-18 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3876502466521826,-0.02965614936980787,0.19187231712192998,-0.17145272503300735,-0.233640811108522,-0.22863320078056484
2021-12-19 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3876502466521826,-0.02965614936980787,0.19187231712192998,-0.17145272503300735,-0.233640811108522,-0.22863320078056484
2021-12-19 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3876502466521826,-0.02965614936980787,0.19187231712192998,-0.17145272503300735,-0.233640811108522,-0.22863320078056484
2021-12-19 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3876502466521826,-0.02965614936980787,0.19187231712192998,-0.17145272503300735,-0.233640811108522,-0.22863320078056484
2021-12-20 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.3876502466521826,-0.02965614936980787,0.19187231712192998,-0.17145272503300735,-0.233640811108522,-0.22863320078056484
2021-12-20 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16350674190486825,-0.028074746381663837,0.016036124046792374,-0.1717477284720798,-0.23705357525162551,-0.054090024696866246
2021-12-20 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16350674190486825,-0.028074746381663837,0.016036124046792374,-0.1717477284720798,-0.23705357525162551,-0.054090024696866246
2021-12-21 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16350674190486825,-0.028074746381663837,0.016036124046792374,-0.1717477284720798,-0.23705357525162551,-0.054090024696866246
2021-12-21 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16350674190486825,-0.028074746381663837,0.016036124046792374,-0.1717477284720798,-0.23705357525162551,-0.054090024696866246
2021-12-21 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16350674190486825,-0.028074746381663837,0.016036124046792374,-0.1717477284720798,-0.23705357525162551,-0.054090024696866246
2021-12-22 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16350674190486825,-0.028074746381663837,0.016036124046792374,-0.1717477284720798,-0.23705357525162551,-0.054090024696866246
2021-12-22 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16350674190486825,-0.028074746381663837,0.016036124046792374,-0.1717477284720798,-0.23705357525162551,-0.054090024696866246
2021-12-22 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16350674190486825,-0.028074746381663837,0.016036124046792374,-0.1717477284720798,-0.23705357525162551,-0.054090024696866246
2021-12-23 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16350674190486825,-0.028074746381663837,0.016036124046792374,-0.1717477284720798,-0.23705357525162551,-0.054090024696866246
2021-12-23 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16350674190486825,-0.028074746381663837,0.016036124046792374,-0.1717477284720798,-0.23705357525162551,-0.054090024696866246
2021-12-23 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16350674190486825,-0.028074746381663837,0.016036124046792374,-0.1717477284720798,-0.23705357525162551,-0.054090024696866246
2021-12-24 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16350674190486825,-0.028074746381663837,0.016036124046792374,-0.1717477284720798,-0.23705357525162551,-0.054090024696866246
2021-12-24 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16350674190486825,-0.028074746381663837,0.016036124046792374,-0.1717477284720798,-0.23705357525162551,-0.054090024696866246
2021-12-24 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16350674190486825,-0.028074746381663837,0.016036124046792374,-0.1717477284720798,-0.23705357525162551,-0.054090024696866246
2021-12-25 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16350674190486825,-0.028074746381663837,0.016036124046792374,-0.1717477284720798,-0.23705357525162551,-0.054090024696866246
2021-12-25 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16350674190486825,-0.028074746381663837,0.016036124046792374,-0.1717477284720798,-0.23705357525162551,-0.054090024696866246
2021-12-25 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16350674190486825,-0.028074746381663837,0.016036124046792374,-0.1717477284720798,-0.23705357525162551,-0.054090024696866246
2021-12-26 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16350674190486825,-0.028074746381663837,0.016036124046792374,-0.1717477284720798,-0.23705357525162551,-0.054090024696866246
2021-12-26 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16350674190486825,-0.028074746381663837,0.016036124046792374,-0.1717477284720798,-0.23705357525162551,-0.054090024696866246
2021-12-26 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16350674190486825,-0.028074746381663837,0.016036124046792374,-0.1717477284720798,-0.23705357525162551,-0.054090024696866246
2021-12-27 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16350674190486825,-0.028074746381663837,0.016036124046792374,-0.1717477284720798,-0.23705357525162551,-0.054090024696866246
2021-12-27 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16247289299894138,-0.02926350891494213,0.015482342437780822,-0.17101514787857633,-0.2376053322668305,0.20113685725796412
2021-12-27 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16247289299894138,-0.02926350891494213,0.015482342437780822,-0.17101514787857633,-0.2376053322668305,0.20113685725796412
2021-12-28 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16247289299894138,-0.02926350891494213,0.015482342437780822,-0.17101514787857633,-0.2376053322668305,0.20113685725796412
2021-12-28 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16247289299894138,-0.02926350891494213,0.015482342437780822,-0.17101514787857633,-0.2376053322668305,0.20113685725796412
2021-12-28 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16247289299894138,-0.02926350891494213,0.015482342437780822,-0.17101514787857633,-0.2376053322668305,0.20113685725796412
2021-12-29 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16247289299894138,-0.02926350891494213,0.015482342437780822,-0.17101514787857633,-0.2376053322668305,0.20113685725796412
2021-12-29 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16247289299894138,-0.02926350891494213,0.015482342437780822,-0.17101514787857633,-0.2376053322668305,0.20113685725796412
2021-12-29 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16247289299894138,-0.02926350891494213,0.015482342437780822,-0.17101514787857633,-0.2376053322668305,0.20113685725796412
2021-12-30 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16247289299894138,-0.02926350891494213,0.015482342437780822,-0.17101514787857633,-0.2376053322668305,0.20113685725796412
2021-12-30 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16247289299894138,-0.02926350891494213,0.015482342437780822,-0.17101514787857633,-0.2376053322668305,0.20113685725796412
2021-12-30 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16247289299894138,-0.02926350891494213,0.015482342437780822,-0.17101514787857633,-0.2376053322668305,0.20113685725796412
2021-12-31 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16247289299894138,-0.02926350891494213,0.015482342437780822,-0.17101514787857633,-0.2376053322668305,0.20113685725796412
2021-12-31 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16247289299894138,-0.02926350891494213,0.015482342437780822,-0.17101514787857633,-0.2376053322668305,0.20113685725796412
2021-12-31 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16247289299894138,-0.02926350891494213,0.015482342437780822,-0.17101514787857633,-0.2376053322668305,0.20113685725796412
2022-01-01 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16247289299894138,-0.02926350891494213,0.015482342437780822,-0.17101514787857633,-0.2376053322668305,0.20113685725796412
2022-01-01 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16247289299894138,-0.02926350891494213,0.015482342437780822,-0.17101514787857633,-0.2376053322668305,0.20113685725796412
2022-01-01 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16247289299894138,-0.02926350891494213,0.015482342437780822,-0.17101514787857633,-0.2376053322668305,0.20113685725796412
2022-01-02 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16247289299894138,-0.02926350891494213,0.015482342437780822,-0.17101514787857633,-0.2376053322668305,0.20113685725796412
2022-01-02 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16247289299894138,-0.02926350891494213,0.015482342437780822,-0.17101514787857633,-0.2376053322668305,0.20113685725796412
2022-01-02 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16247289299894138,-0.02926350891494213,0.015482342437780822,-0.17101514787857633,-0.2376053322668305,0.20113685725796412
2022-01-03 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.16247289299894138,-0.02926350891494213,0.015482342437780822,-0.17101514787857633,-0.2376053322668305,0.20113685725796412
2022-01-03 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.01208222553437853,-0.03542598278168324,-0.16348455831729217,0.0037481515397607135,-0.4140059528651291,-0.0482222455963405
2022-01-03 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.01208222553437853,-0.03542598278168324,-0.16348455831729217,0.0037481515397607135,-0.4140059528651291,-0.0482222455963405
2022-01-04 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.01208222553437853,-0.03542598278168324,-0.16348455831729217,0.0037481515397607135,-0.4140059528651291,-0.0482222455963405
2022-01-04 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.01208222553437853,-0.03542598278168324,-0.16348455831729217,0.0037481515397607135,-0.4140059528651291,-0.0482222455963405
2022-01-04 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.01208222553437853,-0.03542598278168324,-0.16348455831729217,0.0037481515397607135,-0.4140059528651291,-0.0482222455963405
2022-01-05 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.01208222553437853,-0.03542598278168324,-0.16348455831729217,0.0037481515397607135,-0.4140059528651291,-0.0482222455963405
2022-01-05 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.01208222553437853,-0.03542598278168324,-0.16348455831729217,0.0037481515397607135,-0.4140059528651291,-0.0482222455963405
2022-01-05 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.01208222553437853,-0.03542598278168324,-0.16348455831729217,0.0037481515397607135,-0.4140059528651291,-0.0482222455963405
2022-01-06 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.01208222553437853,-0.03542598278168324,-0.16348455831729217,0.0037481515397607135,-0.4140059528651291,-0.0482222455963405
2022-01-06 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.01208222553437853,-0.03542598278168324,-0.16348455831729217,0.0037481515397607135,-0.4140059528651291,-0.0482222455963405
2022-01-06 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.01208222553437853,-0.03542598278168324,-0.16348455831729217,0.0037481515397607135,-0.4140059528651291,-0.0482222455963405
2022-01-07 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.01208222553437853,-0.03542598278168324,-0.16348455831729217,0.0037481515397607135,-0.4140059528651291,-0.0482222455963405
2022-01-07 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.01208222553437853,-0.03542598278168324,-0.16348455831729217,0.0037481515397607135,-0.4140059528651291,-0.0482222455963405
2022-01-07 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.01208222553437853,-0.03542598278168324,-0.16348455831729217,0.0037481515397607135,-0.4140059528651291,-0.0482222455963405
2022-01-08 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.01208222553437853,-0.03542598278168324,-0.16348455831729217,0.0037481515397607135,-0.4140059528651291,-0.0482222455963405
2022-01-08 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.01208222553437853,-0.03542598278168324,-0.16348455831729217,0.0037481515397607135,-0.4140059528651291,-0.0482222455963405
2022-01-08 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.01208222553437853,-0.03542598278168324,-0.16348455831729217,0.0037481515397607135,-0.4140059528651291,-0.0482222455963405
2022-01-09 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.01208222553437853,-0.03542598278168324,-0.16348455831729217,0.0037481515397607135,-0.4140059528651291,-0.0482222455963405
2022-01-09 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.01208222553437853,-0.03542598278168324,-0.16348455831729217,0.0037481515397607135,-0.4140059528651291,-0.0482222455963405
2022-01-09 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.01208222553437853,-0.03542598278168324,-0.16348455831729217,0.0037481515397607135,-0.4140059528651291,-0.0482222455963405
2022-01-10 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,0.01208222553437853,-0.03542598278168324,-0.16348455831729217,0.0037481515397607135,-0.4140059528651291,-0.0482222455963405
2022-01-10 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.15743228769152529,-0.03538940401511102,-0.16057477145014631,0.17769167119621104,-0.2341216020415783,-0.22080438188877116
2022-01-10 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.15743228769152529,-0.03538940401511102,-0.16057477145014631,0.17769167119621104,-0.2341216020415783,-0.22080438188877116
2022-01-11 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.15743228769152529,-0.03538940401511102,-0.16057477145014631,0.17769167119621104,-0.2341216020415783,-0.22080438188877116
2022-01-11 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.15743228769152529,-0.03538940401511102,-0.16057477145014631,0.17769167119621104,-0.2341216020415783,-0.22080438188877116
2022-01-11 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.15743228769152529,-0.03538940401511102,-0.16057477145014631,0.17769167119621104,-0.2341216020415783,-0.22080438188877116
2022-01-12 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.15743228769152529,-0.03538940401511102,-0.16057477145014631,0.17769167119621104,-0.2341216020415783,-0.22080438188877116
2022-01-12 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.15743228769152529,-0.03538940401511102,-0.16057477145014631,0.17769167119621104,-0.2341216020415783,-0.22080438188877116
2022-01-12 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.15743228769152529,-0.03538940401511102,-0.16057477145014631,0.17769167119621104,-0.2341216020415783,-0.22080438188877116
2022-01-13 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.15743228769152529,-0.03538940401511102,-0.16057477145014631,0.17769167119621104,-0.2341216020415783,-0.22080438188877116
2022-01-13 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.15743228769152529,-0.03538940401511102,-0.16057477145014631,0.17769167119621104,-0.2341216020415783,-0.22080438188877116
2022-01-13 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.15743228769152529,-0.03538940401511102,-0.16057477145014631,0.17769167119621104,-0.2341216020415783,-0.22080438188877116
2022-01-14 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.15743228769152529,-0.03538940401511102,-0.16057477145014631,0.17769167119621104,-0.2341216020415783,-0.22080438188877116
2022-01-14 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.15743228769152529,-0.03538940401511102,-0.16057477145014631,0.17769167119621104,-0.2341216020415783,-0.22080438188877116
2022-01-14 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.15743228769152529,-0.03538940401511102,-0.16057477145014631,0.17769167119621104,-0.2341216020415783,-0.22080438188877116
2022-01-15 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.15743228769152529,-0.03538940401511102,-0.16057477145014631,0.17769167119621104,-0.2341216020415783,-0.22080438188877116
2022-01-15 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.15743228769152529,-0.03538940401511102,-0.16057477145014631,0.17769167119621104,-0.2341216020415783,-0.22080438188877116
2022-01-15 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.15743228769152529,-0.03538940401511102,-0.16057477145014631,0.17769167119621104,-0.2341216020415783,-0.22080438188877116
2022-01-16 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.15743228769152529,-0.03538940401511102,-0.16057477145014631,0.17769167119621104,-0.2341216020415783,-0.22080438188877116
2022-01-16 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.15743228769152529,-0.03538940401511102,-0.16057477145014631,0.17769167119621104,-0.2341216020415783,-0.22080438188877116
2022-01-16 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.15743228769152529,-0.03538940401511102,-0.16057477145014631,0.17769167119621104,-0.2341216020415783,-0.22080438188877116
2022-01-17 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.15743228769152529,-0.03538940401511102,-0.16057477145014631,0.17769167119621104,-0.2341216020415783,-0.22080438188877116
2022-01-17 08:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.155017295735916,0.18506297064132415,-0.1585459147503584,0.17652801599396195,-0.23173099557313856,0.020241228277849715
2022-01-17 16:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.155017295735916,0.18506297064132415,-0.1585459147503584,0.17652801599396195,-0.23173099557313856,0.020241228277849715
2022-01-18 00:00:00+00:00,0.1,0.1,0.1,0.1,0.1,0.1,-0.155017295735916,0.18506297064132415,-0.1585459147503584,0.17652801599396195,-0.23173099557313856,0.020241228277849715
